date;region;value
2022-09-01;Республика Саха (Якутия);825
2022-07-01;Тюменская область;7538
2023-08-01;Хабаровский край;1628
2022-12-01;Тульская область;1978
2024-08-01;Иркутская область;3641
2024-08-01;Тверская область;1137
2023-11-01;Сахалинская область;1077
2023-05-01;Псковская область;910
2022-11-01;Красноярский край;3175
2022-05-01;Удмуртская Республика;8392
2023-12-01;Республика Хакасия;128
2022-03-01;Ростовская область;11143
2023-11-01;Брянская область;1346
2023-05-01;Липецкая область;859
2022-02-01;Республика Саха (Якутия);179
2023-06-01;Новосибирская область;8482
2024-05-01;Республика Хакасия;154
2024-03-01;Республика Карелия;336
2024-01-01;Республика Мордовия;989
2023-04-01;Нижегородская область;4197
2022-07-01;Иркутская область;2384
2022-05-01;Саратовская область;1179
2023-04-01;Курганская область;1171
2022-06-01;Рязанская область;3122
2024-06-01;Белгородская область;166
2024-06-01;Липецкая область;2166
2022-01-01;Пермский край;5189
2024-04-01;Ивановская область;579
2022-03-01;Сахалинская область;293
2024-06-01;Республика Адыгея;988
2023-08-01;Иркутская область;3977
2022-08-01;Ханты-Мансийский автономный округ — Югра;2178
2022-06-01;Москва;42073
2022-07-01;Республика Хакасия;126
2024-01-01;Томская область;894
2022-08-01;Липецкая область;870
2024-02-01;Владимирская область;1634
2024-03-01;Брянская область;708
2022-02-01;Московская область;21234
2023-07-01;Вологодская область;1034
2022-07-01;Рязанская область;2942
2023-01-01;Новосибирская область;9995
2023-01-01;Нижегородская область;2631
2023-06-01;Чувашская Республика;823
2022-07-01;Ульяновская область;2282
2022-08-01;Орловская область;1187
2023-10-01;Республика Хакасия;195
2024-08-01;Омская область;747
2023-03-01;Забайкальский край;141
2023-05-01;Краснодарский край;36030
2023-09-01;Костромская область;904
2024-04-01;Псковская область;687
2022-06-01;Ярославская область;1529
2024-07-01;Тульская область;3691
2023-06-01;Нижегородская область;4002
2024-02-01;Орловская область;967
2023-09-01;Сахалинская область;1413
2023-08-01;Тульская область;3096
2022-12-01;Смоленская область;1631
2023-08-01;Курганская область;1312
2022-07-01;Омская область;824
2023-10-01;Республика Карелия;109
2022-02-01;Архангельская область;1576
2024-07-01;Республика Карелия;297
2023-04-01;Пензенская область;7917
2022-12-01;Калужская область;1209
2023-03-01;Оренбургская область;1185
2024-05-01;Республика Марий Эл;771
2022-09-01;Республика Марий Эл;1059
2022-08-01;Москва;42840
2023-12-01;Нижегородская область;4491
2023-06-01;Ивановская область;440
2023-05-01;Алтайский край;1920
2024-08-01;Сахалинская область;591
2023-05-01;Кировская область;940
2023-12-01;Липецкая область;2414
2023-03-01;Приморский край;5993
2023-01-01;Волгоградская область;2183
2024-04-01;Ленинградская область;22385
2022-07-01;Новосибирская область;14938
2023-10-01;Ставропольский край;3537
2022-12-01;Удмуртская Республика;9699
2023-07-01;Иркутская область;3969
2024-01-01;Архангельская область;2017
2022-01-01;Республика Мордовия;600
2024-08-01;Пермский край;5814
2024-01-01;Курская область;684
2024-01-01;Новгородская область;162
2024-06-01;Омская область;664
2023-06-01;Смоленская область;1485
2023-11-01;Владимирская область;1787
2023-07-01;Липецкая область;881
2022-02-01;Тверская область;878
2022-07-01;Брянская область;427
2024-08-01;Республика Башкортостан;9384
2022-05-01;Смоленская область;1408
2022-05-01;Республика Саха (Якутия);355
2022-05-01;Тульская область;3083
2022-01-01;Рязанская область;4255
2022-10-01;Алтайский край;1418
2022-05-01;Санкт-Петербург;33241
2024-04-01;Забайкальский край;194
2023-01-01;Республика Башкортостан;6259
2023-12-01;Ярославская область;2706
2023-05-01;Ставропольский край;3159
2022-04-01;Кировская область;1430
2022-10-01;Нижегородская область;3846
2023-12-01;Орловская область;1603
2022-03-01;Псковская область;350
2022-08-01;Волгоградская область;2295
2022-04-01;Московская область;22008
2024-06-01;Республика Марий Эл;834
2024-07-01;Омская область;634
2024-07-01;Республика Адыгея;1813
2023-07-01;Амурская область;329
2024-04-01;Курганская область;1892
2022-08-01;Брянская область;928
2022-09-01;Орловская область;1263
2024-07-01;Приморский край;11659
2022-06-01;Приморский край;5555
2022-10-01;Брянская область;906
2024-03-01;Тульская область;4808
2022-08-01;Тверская область;3210
2023-09-01;Владимирская область;1540
2022-02-01;Кировская область;1718
2022-07-01;Саратовская область;1494
2022-08-01;Алтайский край;972
2024-03-01;Москва;54810
2024-05-01;Ростовская область;18770
2024-06-01;Свердловская область;17305
2024-03-01;Рязанская область;5789
2022-05-01;Красноярский край;4998
2022-01-01;Москва;31800
2022-10-01;Ханты-Мансийский автономный округ — Югра;2433
2023-12-01;Ставропольский край;2311
2022-01-01;Республика Бурятия;299
2023-12-01;Удмуртская Республика;7777
2024-03-01;Республика Башкортостан;9134
2024-03-01;Амурская область;420
2022-07-01;Тверская область;1458
2023-12-01;Кировская область;1318
2024-05-01;Республика Саха (Якутия);721
2023-11-01;Кемеровская область;850
2023-03-01;Псковская область;1082
2022-06-01;Воронежская область;5456
2023-09-01;Хабаровский край;1923
2023-06-01;Алтайский край;1303
2024-02-01;Курганская область;1339
2022-09-01;Самарская область;3452
2023-05-01;Сахалинская область;341
2022-04-01;Ростовская область;12076
2022-03-01;Томская область;277
2022-08-01;Республика Башкортостан;4802
2024-06-01;Костромская область;609
2023-07-01;Свердловская область;17523
2024-04-01;Астраханская область;3401
2023-10-01;Пензенская область;6339
2022-11-01;Рязанская область;4649
2023-04-01;Республика Бурятия;628
2023-08-01;Ярославская область;1918
2023-01-01;Калужская область;708
2024-07-01;Пермский край;6668
2022-12-01;Москва;48689
2022-09-01;Волгоградская область;1972
2023-10-01;Архангельская область;1709
2023-11-01;Волгоградская область;4261
2022-11-01;Республика Карелия;293
2022-05-01;Рязанская область;3717
2022-10-01;Архангельская область;1782
2022-03-01;Москва;37779
2022-06-01;Владимирская область;772
2022-05-01;Амурская область;518
2023-07-01;Ярославская область;2537
2022-02-01;Санкт-Петербург;23662
2023-10-01;Республика Саха (Якутия);647
2024-06-01;Калининградская область;5012
2024-05-01;Ивановская область;523
2023-09-01;Республика Татарстан;7803
2024-02-01;Ставропольский край;5521
2023-05-01;Республика Хакасия;194
2022-03-01;Кировская область;1078
2023-11-01;Новгородская область;94
2022-07-01;Республика Бурятия;796
2023-09-01;Белгородская область;187
2022-05-01;Омская область;307
2022-11-01;Челябинская область;4457
2024-05-01;Республика Бурятия;483
2022-08-01;Красноярский край;3901
2023-10-01;Калужская область;1454
2023-07-01;Республика Карелия;56
2024-06-01;Красноярский край;4362
2024-04-01;Рязанская область;6026
2022-02-01;Приморский край;3317
2022-07-01;Ростовская область;8757
2023-04-01;Омская область;1057
2023-06-01;Амурская область;380
2023-08-01;Алтайский край;733
2022-07-01;Приморский край;5498
2022-11-01;Санкт-Петербург;30464
2023-01-01;Ульяновская область;2190
2023-02-01;Республика Татарстан;6508
2022-09-01;Чувашская Республика;1150
2024-07-01;Костромская область;670
2024-07-01;Красноярский край;4729
2024-08-01;Ярославская область;3217
2022-08-01;Рязанская область;3467
2024-08-01;Краснодарский край;54280
2022-10-01;Владимирская область;1914
2022-03-01;Республика Саха (Якутия);221
2023-08-01;Ивановская область;370
2023-06-01;Пермский край;5463
2024-03-01;Хабаровский край;4222
2022-06-01;Ивановская область;537
2023-02-01;Удмуртская Республика;9672
2024-02-01;Алтайский край;2247
2024-06-01;Москва;48997
2023-03-01;Новосибирская область;9336
2024-02-01;Хабаровский край;4678
2022-03-01;Астраханская область;1225
2024-05-01;Смоленская область;1886
2023-04-01;Пермский край;5525
2022-12-01;Ленинградская область;13415
2023-04-01;Брянская область;583
2023-02-01;Кировская область;853
2024-01-01;Чувашская Республика;1025
2022-08-01;Чувашская Республика;1201
2023-06-01;Республика Саха (Якутия);705
2022-01-01;Оренбургская область;575
2022-12-01;Тюменская область;9711
2022-02-01;Смоленская область;1288
2022-05-01;Республика Марий Эл;616
2022-09-01;Краснодарский край;33885
2022-06-01;Брянская область;599
2023-09-01;Московская область;24962
2023-04-01;Курская область;243
2023-04-01;Орловская область;1258
2023-11-01;Республика Мордовия;993
2024-03-01;Волгоградская область;3087
2022-08-01;Ульяновская область;1646
2023-08-01;Пермский край;5804
2023-06-01;Приморский край;5559
2024-04-01;Вологодская область;1499
2023-08-01;Республика Карелия;38
2023-02-01;Курская область;549
2024-07-01;Орловская область;1499
2024-07-01;Тюменская область;17216
2022-08-01;Ставропольский край;5856
2022-10-01;Сахалинская область;336
2023-04-01;Республика Мордовия;1031
2024-04-01;Республика Хакасия;69
2023-08-01;Липецкая область;981
2023-08-01;Челябинская область;5447
2022-11-01;Липецкая область;803
2022-12-01;Республика Марий Эл;766
2023-02-01;Чувашская Республика;812
2024-06-01;Республика Саха (Якутия);375
2023-07-01;Республика Бурятия;330
2023-09-01;Забайкальский край;317
2024-05-01;Приморский край;12225
2024-04-01;Хабаровский край;4385
2022-12-01;Вологодская область;1326
2022-04-01;Ярославская область;1688
2023-08-01;Самарская область;3592
2022-05-01;Воронежская область;5120
2023-02-01;Калининградская область;3318
2023-12-01;Республика Марий Эл;606
2022-05-01;Орловская область;1171
2022-06-01;Пензенская область;5719
2023-10-01;Белгородская область;186
2022-07-01;Воронежская область;3865
2022-03-01;Костромская область;557
2023-05-01;Калужская область;1162
2022-12-01;Московская область;30965
2023-09-01;Томская область;695
2022-03-01;Волгоградская область;2322
2023-07-01;Воронежская область;6159
2022-01-01;Орловская область;799
2023-06-01;Владимирская область;1231
2024-07-01;Самарская область;3875
2024-01-01;Липецкая область;2566
2023-03-01;Воронежская область;6501
2023-05-01;Ульяновская область;2235
2023-10-01;Московская область;27344
2024-05-01;Республика Татарстан;10882
2023-08-01;Новосибирская область;9815
2023-11-01;Тверская область;1082
2022-04-01;Амурская область;633
2024-05-01;Ленинградская область;21294
2022-12-01;Забайкальский край;91
2022-11-01;Республика Хакасия;144
2022-09-01;Алтайский край;1252
2024-05-01;Ярославская область;3385
2022-08-01;Ростовская область;9537
2024-07-01;Забайкальский край;304
2022-09-01;Оренбургская область;1908
2024-05-01;Рязанская область;6160
2022-04-01;Нижегородская область;2996
2022-04-01;Приморский край;6252
2024-03-01;Новгородская область;74
2022-07-01;Нижегородская область;2195
2023-12-01;Самарская область;5995
2024-07-01;Иркутская область;3092
2023-04-01;Чувашская Республика;884
2022-10-01;Новгородская область;100
2022-06-01;Челябинская область;3060
2022-06-01;Ставропольский край;3391
2022-01-01;Волгоградская область;2448
2022-05-01;Московская область;24248
2023-03-01;Московская область;28294
2024-01-01;Ленинградская область;21353
2022-11-01;Ростовская область;7567
2022-03-01;Липецкая область;870
2022-01-01;Ярославская область;1579
2022-03-01;Красноярский край;5201
2022-07-01;Республика Татарстан;8050
2024-04-01;Республика Мордовия;751
2022-09-01;Республика Мордовия;414
2023-04-01;Амурская область;381
2024-01-01;Удмуртская Республика;7619
2022-10-01;Смоленская область;1519
2024-02-01;Удмуртская Республика;8380
2023-04-01;Республика Карелия;307
2023-05-01;Республика Саха (Якутия);451
2022-02-01;Иркутская область;2725
2024-04-01;Липецкая область;1886
2023-09-01;Калужская область;1361
2023-08-01;Ульяновская область;2182
2022-09-01;Пермский край;4128
2022-06-01;Кемеровская область;1702
2022-09-01;Удмуртская Республика;8257
2022-09-01;Республика Башкортостан;5465
2023-07-01;Владимирская область;1468
2022-06-01;Республика Саха (Якутия);462
2023-08-01;Астраханская область;2187
2023-02-01;Свердловская область;11651
2023-04-01;Свердловская область;12586
2024-02-01;Тюменская область;15309
2023-11-01;Липецкая область;2000
2022-04-01;Псковская область;592
2023-01-01;Саратовская область;452
2022-04-01;Омская область;273
2024-02-01;Ханты-Мансийский автономный округ — Югра;2461
2024-02-01;Костромская область;582
2022-06-01;Республика Башкортостан;5139
2023-02-01;Вологодская область;946
2023-12-01;Ленинградская область;22673
2022-01-01;Забайкальский край;57
2023-06-01;Калининградская область;3259
2022-05-01;Липецкая область;1297
2022-10-01;Приморский край;6565
2023-05-01;Свердловская область;12344
2022-08-01;Пензенская область;3578
2024-02-01;Омская область;1151
2024-01-01;Республика Адыгея;1263
2023-01-01;Калининградская область;4470
2022-01-01;Свердловская область;9881
2023-10-01;Сахалинская область;1111
2022-09-01;Саратовская область;1834
2023-10-01;Вологодская область;927
2022-03-01;Ярославская область;1404
2022-01-01;Алтайский край;1308
2023-08-01;Тверская область;692
2022-01-01;Республика Карелия;381
2022-08-01;Белгородская область;824
2022-08-01;Тульская область;1610
2024-06-01;Оренбургская область;1273
2022-06-01;Чувашская Республика;1044
2023-03-01;Омская область;1172
2023-05-01;Новосибирская область;9020
2024-06-01;Амурская область;1043
2024-01-01;Ивановская область;974
2022-01-01;Кемеровская область;719
2023-01-01;Республика Марий Эл;405
2023-05-01;Вологодская область;1152
2022-07-01;Оренбургская область;1142
2024-07-01;Ленинградская область;21943
2024-06-01;Забайкальский край;369
2023-06-01;Забайкальский край;208
2024-02-01;Саратовская область;2581
2024-08-01;Смоленская область;1244
2022-05-01;Астраханская область;1246
2024-03-01;Пермский край;5736
2023-06-01;Красноярский край;4421
2022-02-01;Республика Карелия;354
2024-02-01;Ульяновская область;1930
2023-03-01;Свердловская область;10514
2023-04-01;Приморский край;5999
2023-04-01;Смоленская область;1038
2023-08-01;Республика Бурятия;269
2023-03-01;Ростовская область;10303
2024-08-01;Калининградская область;4640
2023-10-01;Москва;51507
2022-05-01;Ульяновская область;2939
2022-10-01;Томская область;359
2023-08-01;Забайкальский край;118
2023-03-01;Республика Бурятия;396
2024-05-01;Тульская область;5285
2024-05-01;Пермский край;6768
2022-07-01;Республика Адыгея;492
2022-10-01;Воронежская область;3769
2024-01-01;Санкт-Петербург;31984
2023-05-01;Саратовская область;930
2024-02-01;Иркутская область;3660
2024-04-01;Брянская область;957
2023-04-01;Белгородская область;332
2023-12-01;Республика Карелия;250
2022-10-01;Калининградская область;4428
2023-11-01;Ленинградская область;19371
2023-01-01;Ивановская область;333
2022-01-01;Московская область;21383
2024-04-01;Калужская область;2662
2023-06-01;Костромская область;636
2022-08-01;Приморский край;5584
2022-03-01;Амурская область;482
2023-11-01;Красноярский край;5073
2022-04-01;Республика Марий Эл;645
2024-04-01;Кировская область;1178
2024-05-01;Тюменская область;18285
2022-06-01;Омская область;679
2024-05-01;Чувашская Республика;1191
2022-04-01;Томская область;308
2023-01-01;Удмуртская Республика;11391
2022-11-01;Пензенская область;4084
2024-07-01;Республика Хакасия;148
2023-05-01;Орловская область;1351
2022-10-01;Амурская область;87
2024-05-01;Костромская область;693
2023-02-01;Республика Саха (Якутия);459
2023-06-01;Кемеровская область;1299
2024-01-01;Москва;67680
2024-08-01;Курская область;930
2024-04-01;Республика Адыгея;1398
2023-03-01;Ленинградская область;15080
2024-07-01;Томская область;1037
2024-08-01;Астраханская область;4535
2024-01-01;Рязанская область;8026
2022-08-01;Кировская область;1510
2024-05-01;Орловская область;1307
2022-01-01;Краснодарский край;25356
2022-11-01;Ульяновская область;2175
2023-01-01;Омская область;528
2022-12-01;Белгородская область;678
2024-05-01;Красноярский край;4406
2023-12-01;Республика Мордовия;976
2023-08-01;Красноярский край;3763
2023-07-01;Ульяновская область;2583
2022-06-01;Новгородская область;78
2022-09-01;Амурская область;117
2022-08-01;Псковская область;335
2022-02-01;Республика Адыгея;429
2024-03-01;Московская область;27281
2022-11-01;Белгородская область;835
2022-05-01;Пермский край;5799
2022-11-01;Тверская область;2023
2022-03-01;Белгородская область;311
2023-08-01;Республика Мордовия;833
2023-06-01;Курская область;653
2023-10-01;Ульяновская область;2677
2022-07-01;Владимирская область;1114
2022-04-01;Саратовская область;728
2023-04-01;Хабаровский край;1306
2023-10-01;Волгоградская область;2909
2022-04-01;Республика Карелия;392
2024-07-01;Республика Саха (Якутия);679
2022-11-01;Москва;50258
2024-01-01;Алтайский край;2313
2023-04-01;Республика Саха (Якутия);575
2024-01-01;Брянская область;1232
2024-03-01;Республика Татарстан;11035
2022-08-01;Воронежская область;3160
2023-03-01;Курганская область;1129
2023-03-01;Краснодарский край;37278
2024-08-01;Чувашская Республика;834
2022-02-01;Самарская область;3337
2024-04-01;Республика Бурятия;315
2023-06-01;Республика Хакасия;181
2023-11-01;Смоленская область;1473
2024-05-01;Кировская область;1080
2023-01-01;Ханты-Мансийский автономный округ — Югра;1966
2023-02-01;Тульская область;1785
2022-07-01;Ханты-Мансийский автономный округ — Югра;3571
2023-01-01;Новгородская область;135
2024-02-01;Белгородская область;317
2022-06-01;Белгородская область;635
2023-08-01;Краснодарский край;43251
2023-07-01;Ленинградская область;15843
2023-11-01;Республика Хакасия;120
2024-03-01;Омская область;1032
2022-02-01;Республика Мордовия;615
2024-07-01;Астраханская область;4347
2022-01-01;Челябинская область;4342
2023-09-01;Приморский край;8378
2023-06-01;Псковская область;710
2023-04-01;Санкт-Петербург;41262
2023-03-01;Калининградская область;4039
2022-02-01;Кемеровская область;626
2022-12-01;Краснодарский край;34611
2023-04-01;Тверская область;797
2023-07-01;Нижегородская область;3654
2023-11-01;Томская область;1088
2022-12-01;Липецкая область;894
2024-07-01;Оренбургская область;1580
2022-08-01;Республика Адыгея;532
2023-12-01;Республика Саха (Якутия);794
2024-04-01;Ростовская область;18900
2023-03-01;Ханты-Мансийский автономный округ — Югра;3642
2022-05-01;Республика Бурятия;788
2022-12-01;Новосибирская область;10021
2022-04-01;Воронежская область;4857
2022-10-01;Саратовская область;1375
2022-09-01;Вологодская область;1178
2023-03-01;Архангельская область;1604
2023-02-01;Челябинская область;4677
2024-06-01;Ярославская область;3506
2024-03-01;Воронежская область;7532
2023-12-01;Тульская область;5123
2024-08-01;Республика Адыгея;1767
2024-03-01;Ставропольский край;4852
2024-03-01;Красноярский край;3716
2024-04-01;Курская область;701
2023-08-01;Республика Адыгея;671
2023-11-01;Тульская область;3569
2022-07-01;Удмуртская Республика;4837
2022-07-01;Костромская область;548
2023-12-01;Пензенская область;11871
2023-07-01;Астраханская область;2669
2023-11-01;Алтайский край;1711
2022-11-01;Смоленская область;1713
2022-12-01;Ярославская область;2446
2023-08-01;Новгородская область;102
2024-08-01;Республика Марий Эл;1322
2022-08-01;Республика Татарстан;8990
2022-06-01;Республика Хакасия;115
2023-02-01;Самарская область;3243
2022-12-01;Чувашская Республика;1189
2024-07-01;Республика Татарстан;12101
2023-02-01;Белгородская область;309
2022-02-01;Удмуртская Республика;5680
2022-02-01;Ставропольский край;1260
2022-05-01;Краснодарский край;35693
2023-01-01;Томская область;791
2022-12-01;Кировская область;1172
2024-07-01;Москва;53354
2024-06-01;Челябинская область;6616
2022-06-01;Красноярский край;3165
2023-01-01;Псковская область;365
2023-09-01;Москва;47501
2022-01-01;Ханты-Мансийский автономный округ — Югра;2341
2022-09-01;Москва;53048
2023-09-01;Республика Карелия;75
2023-08-01;Республика Саха (Якутия);1068
2022-03-01;Удмуртская Республика;6681
2023-06-01;Иркутская область;2066
2022-04-01;Тверская область;1370
2023-04-01;Оренбургская область;2216
2023-11-01;Ставропольский край;3229
2024-06-01;Волгоградская область;4258
2022-02-01;Забайкальский край;49
2022-07-01;Московская область;21870
2023-11-01;Курская область;810
2024-05-01;Республика Карелия;336
2022-12-01;Сахалинская область;939
2024-07-01;Ярославская область;3635
2024-06-01;Ленинградская область;21185
2023-03-01;Республика Хакасия;41
2023-12-01;Саратовская область;1505
2024-06-01;Иркутская область;2702
2023-03-01;Кемеровская область;1149
2023-06-01;Тверская область;1086
2023-09-01;Орловская область;1593
2022-11-01;Новгородская область;121
2022-11-01;Забайкальский край;174
2022-09-01;Ивановская область;1049
2024-06-01;Курганская область;1441
2024-06-01;Тюменская область;17168
2022-06-01;Курганская область;90
2023-10-01;Воронежская область;9720
2023-10-01;Республика Бурятия;254
2023-03-01;Томская область;706
2024-02-01;Ивановская область;992
2023-02-01;Амурская область;243
2023-04-01;Астраханская область;2508
2023-04-01;Ярославская область;2277
2022-07-01;Томская область;255
2022-08-01;Самарская область;3965
2023-08-01;Ростовская область;13312
2023-06-01;Хабаровский край;1457
2022-01-01;Ленинградская область;15001
2024-06-01;Краснодарский край;54845
2022-12-01;Костромская область;521
2023-06-01;Кировская область;779
2024-03-01;Республика Саха (Якутия);437
2024-08-01;Псковская область;323
2024-05-01;Забайкальский край;207
2022-08-01;Республика Марий Эл;970
2023-04-01;Республика Марий Эл;738
2022-02-01;Волгоградская область;1975
2024-03-01;Тюменская область;17710
2022-12-01;Хабаровский край;849
2023-02-01;Республика Карелия;186
2024-06-01;Саратовская область;2073
2023-10-01;Республика Адыгея;1323
2022-01-01;Амурская область;424
2024-03-01;Забайкальский край;240
2024-02-01;Сахалинская область;1620
2022-11-01;Самарская область;3199
2023-01-01;Республика Карелия;180
2022-12-01;Ханты-Мансийский автономный округ — Югра;1919
2022-10-01;Костромская область;1078
2023-03-01;Республика Адыгея;621
2024-04-01;Воронежская область;7321
2023-05-01;Республика Марий Эл;600
2023-02-01;Кемеровская область;1106
2022-11-01;Орловская область;1185
2022-07-01;Вологодская область;903
2022-04-01;Республика Башкортостан;5711
2024-03-01;Нижегородская область;4024
2023-04-01;Липецкая область;1040
2024-06-01;Республика Татарстан;12037
2022-09-01;Белгородская область;820
2022-10-01;Рязанская область;4998
2022-10-01;Чувашская Республика;1329
2023-01-01;Ленинградская область;14166
2023-09-01;Новгородская область;82
2023-11-01;Амурская область;445
2024-07-01;Брянская область;870
2022-03-01;Курская область;566
2022-09-01;Красноярский край;3678
2022-06-01;Костромская область;455
2023-01-01;Алтайский край;618
2024-04-01;Сахалинская область;1524
2023-01-01;Краснодарский край;32380
2022-12-01;Пензенская область;4517
2022-03-01;Новосибирская область;10380
2022-03-01;Рязанская область;4102
2023-10-01;Астраханская область;2507
2023-12-01;Псковская область;903
2024-07-01;Воронежская область;6958
2023-08-01;Калужская область;1427
2023-12-01;Курганская область;1359
2024-03-01;Свердловская область;17691
2022-04-01;Санкт-Петербург;32994
2022-03-01;Свердловская область;10003
2023-06-01;Ульяновская область;2612
2023-09-01;Новосибирская область;10053
2024-01-01;Красноярский край;4095
2024-08-01;Московская область;27413
2022-10-01;Республика Адыгея;1013
2022-11-01;Ханты-Мансийский автономный округ — Югра;2339
2023-12-01;Ростовская область;17210
2024-08-01;Рязанская область;4920
2023-01-01;Амурская область;264
2022-08-01;Костромская область;1078
2024-06-01;Калужская область;2671
2023-01-01;Пермский край;5689
2023-09-01;Республика Саха (Якутия);658
2022-05-01;Кемеровская область;1479
2024-05-01;Хабаровский край;3774
2022-09-01;Республика Хакасия;146
2024-08-01;Белгородская область;138
2024-01-01;Псковская область;877
2023-06-01;Московская область;26323
2022-04-01;Ивановская область;135
2024-07-01;Пензенская область;7548
2022-09-01;Сахалинская область;650
2022-05-01;Алтайский край;1342
2022-11-01;Хабаровский край;905
2024-06-01;Приморский край;10395
2024-03-01;Новосибирская область;10946
2023-05-01;Ханты-Мансийский автономный округ — Югра;2312
2022-04-01;Костромская область;506
2022-08-01;Свердловская область;10426
2022-10-01;Забайкальский край;169
2023-02-01;Республика Башкортостан;4304
2022-05-01;Владимирская область;931
2022-11-01;Вологодская область;1755
2023-07-01;Тюменская область;11464
2022-08-01;Забайкальский край;50
2023-06-01;Краснодарский край;43301
2023-12-01;Сахалинская область;1329
2022-07-01;Новгородская область;87
2022-11-01;Курганская область;574
2024-08-01;Ставропольский край;4942
2023-02-01;Новгородская область;136
2023-09-01;Самарская область;4013
2023-07-01;Москва;46677
2023-10-01;Калининградская область;4040
2024-07-01;Псковская область;345
2024-05-01;Омская область;983
2023-02-01;Республика Хакасия;54
2022-08-01;Ленинградская область;13094
2024-04-01;Архангельская область;2458
2022-07-01;Ивановская область;765
2024-04-01;Пензенская область;10502
2024-02-01;Московская область;26019
2023-10-01;Курганская область;1513
2022-02-01;Москва;31677
2024-01-01;Нижегородская область;4855
2023-04-01;Ставропольский край;2847
2022-10-01;Санкт-Петербург;30512
2022-04-01;Чувашская Республика;1291
2024-05-01;Самарская область;2975
2022-07-01;Белгородская область;735
2024-07-01;Сахалинская область;1735
2024-06-01;Курская область;1170
2023-03-01;Тверская область;962
2023-04-01;Кировская область;930
2022-01-01;Чувашская Республика;650
2024-01-01;Орловская область;1263
2024-02-01;Пензенская область;9128
2022-01-01;Ростовская область;11571
2023-04-01;Ханты-Мансийский автономный округ — Югра;2776
2024-06-01;Архангельская область;2004
2022-02-01;Челябинская область;2763
2022-09-01;Приморский край;5972
2022-01-01;Новгородская область;56
2023-01-01;Москва;47394
2022-12-01;Саратовская область;405
2023-05-01;Белгородская область;400
2022-09-01;Рязанская область;4161
2024-05-01;Липецкая область;2296
2023-01-01;Республика Саха (Якутия);491
2023-07-01;Ростовская область;13345
2022-06-01;Кировская область;1100
2024-04-01;Смоленская область;1839
2023-05-01;Астраханская область;2375
2023-11-01;Тюменская область;12759
2023-04-01;Красноярский край;4334
2023-09-01;Республика Хакасия;167
2024-05-01;Удмуртская Республика;7534
2023-07-01;Костромская область;973
2023-06-01;Ханты-Мансийский автономный округ — Югра;2204
2023-09-01;Тюменская область;12796
2022-09-01;Ставропольский край;5305
2024-08-01;Ростовская область;13751
2023-09-01;Воронежская область;8764
2024-08-01;Кемеровская область;1804
2023-02-01;Ульяновская область;2119
2023-11-01;Нижегородская область;3403
2022-06-01;Тюменская область;8914
2022-03-01;Курганская область;403
2023-05-01;Москва;47749
2023-07-01;Республика Саха (Якутия);673
2024-07-01;Кировская область;1343
2023-06-01;Волгоградская область;2285
2024-07-01;Вологодская область;1408
2023-07-01;Республика Адыгея;479
2022-01-01;Калининградская область;2589
2023-04-01;Самарская область;2240
2024-06-01;Самарская область;4961
2023-01-01;Белгородская область;553
2024-01-01;Ярославская область;2695
2023-09-01;Ярославская область;2249
2024-07-01;Ставропольский край;4300
2023-05-01;Забайкальский край;154
2022-11-01;Краснодарский край;40525
2024-01-01;Республика Татарстан;11165
2023-11-01;Курганская область;1363
2023-07-01;Республика Татарстан;6914
2024-02-01;Чувашская Республика;1246
2023-09-01;Липецкая область;924
2022-02-01;Вологодская область;1211
2022-06-01;Удмуртская Республика;5963
2022-07-01;Смоленская область;1438
2022-05-01;Иркутская область;3428
2022-11-01;Саратовская область;1240
2023-11-01;Пензенская область;11412
2024-03-01;Костромская область;479
2022-07-01;Республика Башкортостан;4753
2023-10-01;Псковская область;969
2023-08-01;Республика Марий Эл;613
2023-07-01;Санкт-Петербург;27473
2023-02-01;Ленинградская область;13225
2023-01-01;Чувашская Республика;700
2024-03-01;Калининградская область;3382
2023-04-01;Сахалинская область;373
2023-03-01;Красноярский край;3163
2022-04-01;Владимирская область;714
2022-01-01;Липецкая область;894
2023-12-01;Московская область;30809
2023-06-01;Белгородская область;277
2024-04-01;Новгородская область;80
2023-10-01;Оренбургская область;1073
2024-06-01;Воронежская область;7409
2022-04-01;Белгородская область;413
2023-07-01;Калининградская область;2787
2024-01-01;Хабаровский край;4414
2022-07-01;Псковская область;351
2022-02-01;Республика Хакасия;14
2022-04-01;Иркутская область;2634
2023-05-01;Новгородская область;68
2024-08-01;Томская область;572
2023-09-01;Ханты-Мансийский автономный округ — Югра;1958
2023-05-01;Красноярский край;4511
2022-01-01;Тульская область;1656
2024-07-01;Удмуртская Республика;6586
2022-01-01;Удмуртская Республика;6209
2024-05-01;Архангельская область;2162
2022-05-01;Псковская область;690
2022-11-01;Ярославская область;2487
2024-03-01;Липецкая область;2212
2022-04-01;Алтайский край;993
2023-04-01;Калужская область;1115
2023-02-01;Брянская область;615
2022-11-01;Тульская область;2406
2022-12-01;Воронежская область;5230
2022-01-01;Сахалинская область;884
2022-07-01;Пермский край;3408
2023-02-01;Сахалинская область;285
2023-03-01;Смоленская область;1130
2022-08-01;Тюменская область;6989
2022-11-01;Алтайский край;1092
2023-03-01;Саратовская область;1302
2022-12-01;Амурская область;236
2023-10-01;Владимирская область;1556
2023-01-01;Приморский край;4359
