"date";"category";"value"
"2021-04-01";"Томская область";60.6
"2021-04-01";"Тульская область";54.4
"2021-04-01";"Тюменская область";65.3
"2021-04-01";"Удмуртская Республика";60
"2021-04-01";"Ульяновская область";49.5
"2021-04-01";"Хабаровский край";65.1
"2021-04-01";"Ханты-Мансийский автономный округ — Югра";61.7
"2021-04-01";"Челябинская область";55.3
"2021-04-01";"Чеченская Республика";11.4
"2021-04-01";"Чувашская Республика";51.7
"2021-04-01";"Чукотский автономный округ";66.9
"2021-04-01";"Ямало-Ненецкий автономный округ";61.2
"2021-04-01";"Ярославская область";58.8
"2021-03-01";"Алтайский край";55.1
"2021-03-01";"Амурская область";59.4
"2021-03-01";"Архангельская область";64.6
"2021-03-01";"Астраханская область";52.2
"2021-03-01";"Белгородская область";57.1
"2021-03-01";"Брянская область";49.7
"2021-03-01";"Владимирская область";56.8
"2021-03-01";"Волгоградская область";55.9
"2021-03-01";"Вологодская область";62.5
"2021-03-01";"Воронежская область";59.8
"2021-03-01";"Еврейская автономная область";60.7
"2021-03-01";"Забайкальский край";58.8
"2021-03-01";"Ивановская область";51.1
"2021-03-01";"Иркутская область";58
"2021-03-01";"Кабардино-Балкарская Республика";30.1
"2021-03-01";"Калининградская область";66.9
"2021-03-01";"Калужская область";57.5
"2021-03-01";"Камчатский край";65.4
"2021-03-01";"Карачаево-Черкесская Республика";35.7
"2021-03-01";"Кемеровская область";58.7
"2021-03-01";"Кировская область";61.5
"2021-03-01";"Костромская область";56.9
"2021-03-01";"Краснодарский край";55.6
"2021-03-01";"Красноярский край";57.3
"2021-03-01";"Курганская область";57.3
"2021-03-01";"Курская область";53.5
"2021-03-01";"Ленинградская область";65.3
"2021-03-01";"Липецкая область";54.7
"2021-03-01";"Магаданская область";62.6
"2021-03-01";"Москва";63.4
"2021-03-01";"Мурманская область";66.5
"2021-03-01";"Ненецкий автономный округ";74
"2021-03-01";"Нижегородская область";59.7
"2021-03-01";"Новгородская область";61.6
"2021-03-01";"Новосибирская область";57
"2021-03-01";"Омская область";56.4
"2021-03-01";"Оренбургская область";53.5
"2021-03-01";"Орловская область";56.6
"2021-03-01";"Пензенская область";53.3
"2021-03-01";"Пермский край";62.1
"2021-03-01";"Приморский край";53.9
"2021-03-01";"Псковская область";66
"2021-03-01";"Республика Адыгея";49.7
"2021-03-01";"Республика Алтай";59.1
"2021-03-01";"Республика Башкортостан";60.1
"2021-03-01";"Республика Бурятия";57.9
"2021-03-01";"Республика Дагестан";18.6
"2021-03-01";"Республика Ингушетия";11.5
"2021-03-01";"Республика Калмыкия";50.9
"2021-03-01";"Республика Карелия";67.8
"2021-03-01";"Республика Коми";66
"2021-03-01";"Республика Марий Эл";57.7
"2021-03-01";"Республика Мордовия";50.4
"2021-03-01";"Республика Саха (Якутия)";66.2
"2021-03-01";"Республика Северная Осетия — Алания";34
"2021-03-01";"Республика Татарстан";56.8
"2021-03-01";"Республика Тыва";52.3
"2021-03-01";"Республика Хакасия";62.9
"2021-03-01";"Россия";59.1
"2021-03-01";"Ростовская область";54.7
"2021-03-01";"Рязанская область";55
"2021-03-01";"Самарская область";58.8
"2021-03-01";"Санкт-Петербург";65.2
"2021-03-01";"Саратовская область";56.2
"2021-03-01";"Сахалинская область";64.5
"2021-03-01";"Свердловская область";61.5
"2021-03-01";"Севастополь";67.1
"2021-03-01";"Смоленская область";51.9
"2021-03-01";"Ставропольский край";48.7
"2021-03-01";"Тамбовская область";51
"2021-03-01";"Тверская область";57.9
"2021-03-01";"Томская область";62.6
"2021-03-01";"Тульская область";56.1
"2021-03-01";"Тюменская область";66.2
"2021-03-01";"Удмуртская Республика";63
"2021-03-01";"Ульяновская область";51.9
"2021-03-01";"Хабаровский край";63.9
"2021-03-01";"Ханты-Мансийский автономный округ — Югра";62.5
"2021-03-01";"Челябинская область";56.2
"2021-03-01";"Чеченская Республика";12.3
"2021-03-01";"Чувашская Республика";53.8
"2021-03-01";"Чукотский автономный округ";69.2
"2021-03-01";"Ямало-Ненецкий автономный округ";62
"2021-03-01";"Ярославская область";61.5
"2021-02-01";"Алтайский край";54.8
"2021-02-01";"Амурская область";58.6
"2021-02-01";"Архангельская область";64.6
"2021-02-01";"Астраханская область";51.8
"2021-02-01";"Белгородская область";57.1
"2021-02-01";"Брянская область";49.9
"2021-02-01";"Владимирская область";57.1
"2021-02-01";"Волгоградская область";56.3
"2021-02-01";"Вологодская область";62
"2021-02-01";"Воронежская область";61.2
"2021-02-01";"Еврейская автономная область";60.2
"2021-02-01";"Забайкальский край";58.7
"2021-02-01";"Ивановская область";51
"2021-02-01";"Иркутская область";58.8
"2021-02-01";"Кабардино-Балкарская Республика";30.3
"2021-02-01";"Калининградская область";63.6
"2021-02-01";"Калужская область";56.6
"2021-02-01";"Камчатский край";64.9
"2021-02-01";"Карачаево-Черкесская Республика";36.2
"2021-02-01";"Кемеровская область";58.5
"2021-02-01";"Кировская область";61.6
"2021-02-01";"Костромская область";57.1
"2021-02-01";"Краснодарский край";56.3
"2021-02-01";"Красноярский край";57.1
"2021-02-01";"Курганская область";57.1
"2021-02-01";"Курская область";54.1
"2021-02-01";"Ленинградская область";65.3
"2021-02-01";"Липецкая область";55
"2021-02-01";"Магаданская область";62.4
"2021-02-01";"Москва";62.9
"2021-02-01";"Мурманская область";66.3
"2021-02-01";"Ненецкий автономный округ";72.5
"2021-02-01";"Нижегородская область";60.1
"2021-02-01";"Новгородская область";62
"2021-02-01";"Новосибирская область";56.8
"2021-02-01";"Омская область";56.3
"2021-02-01";"Оренбургская область";53.8
"2021-02-01";"Орловская область";56.9
"2021-02-01";"Пензенская область";53.2
"2021-02-01";"Пермский край";62.1
"2021-02-01";"Приморский край";53.9
"2021-02-01";"Псковская область";69.2
"2021-02-01";"Республика Адыгея";51.1
"2021-02-01";"Республика Алтай";59.1
"2021-02-01";"Республика Башкортостан";59.9
"2021-02-01";"Республика Бурятия";58.7
"2021-02-01";"Республика Дагестан";19.1
"2021-02-01";"Республика Ингушетия";11.2
"2021-02-01";"Республика Калмыкия";51.3
"2021-02-01";"Республика Карелия";67.6
"2021-02-01";"Республика Коми";65.8
"2021-02-01";"Республика Марий Эл";57.4
"2021-02-01";"Республика Мордовия";50.2
"2021-02-01";"Республика Саха (Якутия)";66.6
"2021-02-01";"Республика Северная Осетия — Алания";34.3
"2021-02-01";"Республика Татарстан";57.4
"2021-02-01";"Республика Тыва";52.6
"2021-02-01";"Республика Хакасия";57.1
"2021-02-01";"Россия";58.9
"2021-02-01";"Ростовская область";53.8
"2021-02-01";"Рязанская область";53.9
"2021-02-01";"Самарская область";58.8
"2021-02-01";"Санкт-Петербург";64.9
"2021-02-01";"Саратовская область";55.9
"2021-02-01";"Сахалинская область";64.1
"2021-02-01";"Свердловская область";61.4
"2021-02-01";"Севастополь";67.8
"2021-02-01";"Смоленская область";52.3
"2021-02-01";"Ставропольский край";49
"2021-02-01";"Тамбовская область";51.1
"2021-02-01";"Тверская область";57.2
"2021-02-01";"Томская область";62.4
"2021-02-01";"Тульская область";55.9
"2021-02-01";"Тюменская область";65.1
"2021-02-01";"Удмуртская Республика";62.2
"2021-02-01";"Ульяновская область";52.2
"2021-02-01";"Хабаровский край";64.2
"2021-02-01";"Ханты-Мансийский автономный округ — Югра";62.4
"2021-02-01";"Челябинская область";54.8
"2021-02-01";"Чеченская Республика";12.2
"2021-02-01";"Чувашская Республика";54.3
"2021-02-01";"Чукотский автономный округ";68
"2021-02-01";"Ямало-Ненецкий автономный округ";62.4
"2021-02-01";"Ярославская область";59.5
"2021-01-01";"Алтайский край";58
"2021-01-01";"Амурская область";59.7
"2021-01-01";"Архангельская область";66.9
"2021-01-01";"Астраханская область";54.4
"2021-01-01";"Белгородская область";60.2
"2021-01-01";"Брянская область";52
"2021-01-01";"Владимирская область";60.2
"2021-01-01";"Волгоградская область";59.3
"2021-01-01";"Вологодская область";64.3
"2021-01-01";"Воронежская область";63.2
"2021-01-01";"Еврейская автономная область";62.3
"2021-01-01";"Забайкальский край";59.8
"2021-01-01";"Ивановская область";53.4
"2021-01-01";"Иркутская область";60.3
"2021-01-01";"Кабардино-Балкарская Республика";30.8
"2021-01-01";"Калининградская область";65
"2021-01-01";"Калужская область";58.4
"2021-01-01";"Камчатский край";66.5
"2021-01-01";"Карачаево-Черкесская Республика";37.6
"2021-01-01";"Кемеровская область";60
"2021-01-01";"Кировская область";63.9
"2021-01-01";"Костромская область";62.8
"2021-01-01";"Краснодарский край";57.7
"2021-01-01";"Красноярский край";59
"2021-01-01";"Курганская область";59.1
"2021-01-01";"Курская область";56
"2021-01-01";"Ленинградская область";67.2
"2021-01-01";"Липецкая область";57.4
"2021-01-01";"Магаданская область";63.7
"2021-01-01";"Москва";64.5
"2021-01-01";"Мурманская область";68.3
"2021-01-01";"Ненецкий автономный округ";73.8
"2021-01-01";"Нижегородская область";61.9
"2021-01-01";"Новгородская область";63.6
"2021-01-01";"Новосибирская область";57.6
"2021-01-01";"Омская область";57.6
"2021-01-01";"Оренбургская область";54.6
"2021-01-01";"Орловская область";59.7
"2021-01-01";"Пензенская область";56
"2021-01-01";"Пермский край";63.8
"2021-01-01";"Приморский край";56.1
"2021-01-01";"Псковская область";67.4
"2021-01-01";"Республика Адыгея";52.5
"2021-01-01";"Республика Алтай";61.9
"2021-01-01";"Республика Башкортостан";60.7
"2021-01-01";"Республика Бурятия";60.7
"2021-01-01";"Республика Дагестан";19.4
"2021-01-01";"Республика Ингушетия";11.9
"2021-01-01";"Республика Калмыкия";52.8
"2021-01-01";"Республика Карелия";69.6
"2021-01-01";"Республика Коми";67.6
"2021-01-01";"Республика Марий Эл";59.4
"2021-01-01";"Республика Мордовия";52.4
"2021-01-01";"Республика Саха (Якутия)";68
"2021-01-01";"Республика Северная Осетия — Алания";36
"2021-01-01";"Республика Татарстан";59.3
"2021-01-01";"Республика Тыва";54
"2021-01-01";"Республика Хакасия";55.6
"2021-01-01";"Россия";60.6
"2021-01-01";"Ростовская область";54.9
"2021-01-01";"Рязанская область";55.3
"2021-01-01";"Самарская область";60.2
"2021-01-01";"Санкт-Петербург";66
"2021-01-01";"Саратовская область";58.6
"2021-01-01";"Сахалинская область";65.4
"2021-01-01";"Свердловская область";63.2
"2021-01-01";"Севастополь";70.4
"2021-01-01";"Смоленская область";55.4
"2021-01-01";"Ставропольский край";50.3
"2021-01-01";"Тамбовская область";54.4
"2021-01-01";"Тверская область";59.7
"2021-01-01";"Томская область";64.9
"2021-01-01";"Тульская область";57.7
"2021-01-01";"Тюменская область";65.8
"2021-01-01";"Удмуртская Республика";67.6
"2021-01-01";"Ульяновская область";54.6
"2021-01-01";"Хабаровский край";64.8
"2021-01-01";"Ханты-Мансийский автономный округ — Югра";63.1
"2021-01-01";"Челябинская область";55.5
"2021-01-01";"Чеченская Республика";12.7
"2021-01-01";"Чувашская Республика";56.9
"2021-01-01";"Чукотский автономный округ";69.7
"2021-01-01";"Ямало-Ненецкий автономный округ";63.7
"2021-01-01";"Ярославская область";61.1
"2020-12-01";"Алтайский край";54.5
"2020-12-01";"Амурская область";55.6
"2020-12-01";"Архангельская область";62.3
"2020-12-01";"Астраханская область";51
"2020-12-01";"Белгородская область";54
"2020-12-01";"Брянская область";47.5
"2020-12-01";"Владимирская область";53.9
"2020-12-01";"Волгоградская область";53.1
"2020-12-01";"Вологодская область";59.6
"2020-12-01";"Воронежская область";56.3
"2020-12-01";"Еврейская автономная область";57.1
"2020-12-01";"Забайкальский край";56.1
"2020-12-01";"Ивановская область";49.5
"2020-12-01";"Иркутская область";58.7
"2020-12-01";"Кабардино-Балкарская Республика";28.7
"2020-12-01";"Калининградская область";59.9
"2020-12-01";"Калужская область";53.2
"2020-12-01";"Камчатский край";61.5
"2020-12-01";"Карачаево-Черкесская Республика";33.3
"2020-12-01";"Кемеровская область";58.2
"2020-12-01";"Кировская область";58.9
"2020-12-01";"Костромская область";54.8
"2020-12-01";"Краснодарский край";52.9
"2020-12-01";"Красноярский край";55.9
"2020-12-01";"Курганская область";55.8
"2020-12-01";"Курская область";49.9
"2020-12-01";"Липецкая область";51.2
"2020-12-01";"Магаданская область";58.7
"2020-12-01";"Москва";57.8
"2020-12-01";"Мурманская область";63.2
"2020-12-01";"Ненецкий автономный округ";69.8
"2020-12-01";"Нижегородская область";56.7
"2020-12-01";"Новгородская область";60.1
"2020-12-01";"Новосибирская область";53.7
"2020-12-01";"Омская область";55.2
"2020-12-01";"Оренбургская область";51.8
"2020-12-01";"Орловская область";53.1
"2020-12-01";"Пензенская область";50.2
"2020-12-01";"Пермский край";59.9
"2020-12-01";"Приморский край";52.6
"2020-12-01";"Псковская область";55.2
"2020-12-01";"Республика Адыгея";47.1
"2020-12-01";"Республика Алтай";55.3
"2020-12-01";"Республика Башкортостан";57.5
"2020-12-01";"Республика Бурятия";57.2
"2020-12-01";"Республика Дагестан";18.9
"2020-12-01";"Республика Ингушетия";13
"2020-12-01";"Республика Калмыкия";49.1
"2020-12-01";"Республика Карелия";64.5
"2020-12-01";"Республика Коми";63.4
"2020-12-01";"Республика Марий Эл";54.6
"2020-12-01";"Республика Мордовия";48.7
"2020-12-01";"Республика Саха (Якутия)";64.3
"2020-12-01";"Республика Северная Осетия — Алания";32.6
"2020-12-01";"Республика Татарстан";54.8
"2020-12-01";"Республика Тыва";51.8
"2020-12-01";"Республика Хакасия";51.9
"2020-12-01";"Россия";55.6
"2020-12-01";"Ростовская область";50.3
"2020-12-01";"Рязанская область";48.9
"2020-12-01";"Самарская область";56.7
"2020-12-01";"Санкт-Петербург";61
"2020-12-01";"Саратовская область";52.6
"2020-12-01";"Сахалинская область";60.2
"2020-12-01";"Свердловская область";59.7
"2020-12-01";"Смоленская область";49
"2020-12-01";"Ставропольский край";46.7
"2020-12-01";"Тамбовская область";47.7
"2020-12-01";"Тверская область";54.1
"2020-12-01";"Томская область";61.7
"2020-12-01";"Тульская область";53.2
"2020-12-01";"Тюменская область";62
"2020-12-01";"Удмуртская Республика";58.9
"2020-12-01";"Ульяновская область";49.6
"2020-12-01";"Хабаровский край";60
"2020-12-01";"Ханты-Мансийский автономный округ — Югра";59.3
"2020-12-01";"Челябинская область";51.8
"2020-12-01";"Чеченская Республика";18.4
"2020-12-01";"Чувашская Республика";50.4
"2020-12-01";"Чукотский автономный округ";61.8
"2020-12-01";"Ямало-Ненецкий автономный округ";59.7
"2020-12-01";"Ярославская область";55.6
"2020-11-01";"Алтайский край";55.1
"2020-11-01";"Амурская область";56.3
"2020-11-01";"Архангельская область";63.7
"2020-11-01";"Астраханская область";51.8
"2020-11-01";"Белгородская область";55.9
"2020-11-01";"Брянская область";49.9
"2020-11-01";"Владимирская область";56
"2020-11-01";"Волгоградская область";54.7
"2020-11-01";"Вологодская область";62
"2020-11-01";"Воронежская область";58.7
"2020-11-01";"Еврейская автономная область";58.1
"2020-11-01";"Забайкальский край";56.7
"2020-11-01";"Ивановская область";50.9
"2020-11-01";"Иркутская область";60.1
"2020-11-01";"Кабардино-Балкарская Республика";30.6
"2020-11-01";"Калининградская область";62.8
"2020-11-01";"Калужская область";55.2
"2020-11-01";"Камчатский край";63.4
"2020-11-01";"Карачаево-Черкесская Республика";33.6
"2020-11-01";"Кемеровская область";58.3
"2020-11-01";"Кировская область";60.5
"2020-11-01";"Костромская область";56.4
"2020-11-01";"Краснодарский край";53.7
"2020-11-01";"Красноярский край";57
"2020-11-01";"Курганская область";57.3
"2020-11-01";"Курская область";51.8
"2020-11-01";"Липецкая область";52.8
"2020-11-01";"Магаданская область";60.6
"2020-11-01";"Москва";59.6
"2020-11-01";"Мурманская область";65.4
"2020-11-01";"Ненецкий автономный округ";71.1
"2020-11-01";"Нижегородская область";59
"2020-11-01";"Новгородская область";62
"2020-11-01";"Новосибирская область";53.9
"2020-11-01";"Омская область";56.2
"2020-11-01";"Оренбургская область";52.6
"2020-11-01";"Орловская область";55.4
"2020-11-01";"Пензенская область";52.3
"2020-11-01";"Пермский край";61.4
"2020-11-01";"Приморский край";52.8
"2020-11-01";"Псковская область";57.3
"2020-11-01";"Республика Адыгея";48.4
"2020-11-01";"Республика Алтай";56.5
"2020-11-01";"Республика Башкортостан";58.8
"2020-11-01";"Республика Бурятия";57
"2020-11-01";"Республика Дагестан";21.8
"2020-11-01";"Республика Ингушетия";14.9
"2020-11-01";"Республика Калмыкия";50.7
"2020-11-01";"Республика Карелия";66.1
"2020-11-01";"Республика Коми";64.9
"2020-11-01";"Республика Марий Эл";56.8
"2020-11-01";"Республика Мордовия";49.8
"2020-11-01";"Республика Саха (Якутия)";63.9
"2020-11-01";"Республика Северная Осетия — Алания";34.4
"2020-11-01";"Республика Татарстан";56.3
"2020-11-01";"Республика Тыва";52
"2020-11-01";"Республика Хакасия";58.4
"2020-11-01";"Россия";57.1
"2020-11-01";"Ростовская область";51
"2020-11-01";"Рязанская область";52.3
"2020-11-01";"Самарская область";58
"2020-11-01";"Санкт-Петербург";62.7
"2020-11-01";"Саратовская область";53.8
"2020-11-01";"Сахалинская область";61.6
"2020-11-01";"Свердловская область";60.3
"2020-11-01";"Смоленская область";50.9
"2020-11-01";"Ставропольский край";48.2
"2020-11-01";"Тамбовская область";50.1
"2020-11-01";"Тверская область";56.4
"2020-11-01";"Томская область";62.6
"2020-11-01";"Тульская область";54.7
"2020-11-01";"Тюменская область";62.8
"2020-11-01";"Удмуртская Республика";60.4
"2020-11-01";"Ульяновская область";51.6
"2020-11-01";"Хабаровский край";61.5
"2020-11-01";"Ханты-Мансийский автономный округ — Югра";59.8
"2020-11-01";"Челябинская область";53
"2020-11-01";"Чеченская Республика";17.2
"2020-11-01";"Чувашская Республика";52.8
"2020-11-01";"Чукотский автономный округ";62.5
"2020-11-01";"Ямало-Ненецкий автономный округ";60
"2020-11-01";"Ярославская область";57.7
"2020-10-01";"Алтайский край";53.7
"2020-10-01";"Амурская область";55
"2020-10-01";"Архангельская область";61.7
"2020-10-01";"Астраханская область";49.3
"2020-10-01";"Белгородская область";53
"2020-10-01";"Брянская область";47.4
"2020-10-01";"Владимирская область";53.6
"2020-10-01";"Волгоградская область";51.8
"2020-10-01";"Вологодская область";59.6
"2020-10-01";"Воронежская область";55.3
"2020-10-01";"Еврейская автономная область";56.8
"2020-10-01";"Забайкальский край";56.5
"2020-10-01";"Ивановская область";48.9
"2020-10-01";"Иркутская область";57.8
"2020-10-01";"Кабардино-Балкарская Республика";28.9
"2020-10-01";"Калининградская область";59.9
"2020-10-01";"Калужская область";52.6
"2020-10-01";"Камчатский край";61.6
"2020-10-01";"Карачаево-Черкесская Республика";32.1
"2020-10-01";"Кемеровская область";56.8
"2020-10-01";"Кировская область";58.7
"2020-10-01";"Костромская область";54
"2020-10-01";"Краснодарский край";51.2
"2020-10-01";"Красноярский край";55.2
"2020-10-01";"Курганская область";55.6
"2020-10-01";"Курская область";49.5
"2020-10-01";"Липецкая область";50.7
"2020-10-01";"Магаданская область";64.9
"2020-10-01";"Москва";57.4
"2020-10-01";"Мурманская область";63.8
"2020-10-01";"Ненецкий автономный округ";69.1
"2020-10-01";"Нижегородская область";56.7
"2020-10-01";"Новгородская область";60.1
"2020-10-01";"Новосибирская область";52.1
"2020-10-01";"Омская область";53.8
"2020-10-01";"Оренбургская область";50.4
"2020-10-01";"Орловская область";53.4
"2020-10-01";"Пензенская область";50.1
"2020-10-01";"Пермский край";59.3
"2020-10-01";"Приморский край";50.9
"2020-10-01";"Псковская область";55.5
"2020-10-01";"Республика Адыгея";45.4
"2020-10-01";"Республика Алтай";54.3
"2020-10-01";"Республика Башкортостан";56.4
"2020-10-01";"Республика Бурятия";56.8
"2020-10-01";"Республика Дагестан";20.2
"2020-10-01";"Республика Ингушетия";14.6
"2020-10-01";"Республика Калмыкия";48.3
"2020-10-01";"Республика Карелия";64.3
"2020-10-01";"Республика Коми";63.2
"2020-10-01";"Республика Марий Эл";53.3
"2020-10-01";"Республика Мордовия";48.2
"2020-10-01";"Республика Саха (Якутия)";63.1
"2020-10-01";"Республика Северная Осетия — Алания";33.1
"2020-10-01";"Республика Татарстан";53.9
"2020-10-01";"Республика Тыва";52.2
"2020-10-01";"Республика Хакасия";51.4
"2020-10-01";"Россия";55
"2020-10-01";"Ростовская область";48.3
"2020-10-01";"Рязанская область";49.3
"2020-10-01";"Самарская область";55.9
"2020-10-01";"Санкт-Петербург";60.9
"2020-10-01";"Саратовская область";51.5
"2020-10-01";"Сахалинская область";60.2
"2020-10-01";"Свердловская область";58.7
"2020-10-01";"Смоленская область";48.7
"2020-10-01";"Ставропольский край";45.5
"2020-10-01";"Тамбовская область";48.3
"2020-10-01";"Тверская область";54.7
"2020-10-01";"Томская область";60.3
"2020-10-01";"Тульская область";52.5
"2020-10-01";"Тюменская область";61.1
"2020-10-01";"Удмуртская Республика";58.4
"2020-10-01";"Ульяновская область";49.7
"2020-10-01";"Хабаровский край";59.2
"2020-10-01";"Ханты-Мансийский автономный округ — Югра";58
"2020-10-01";"Челябинская область";51
"2020-10-01";"Чеченская Республика";15.2
"2020-10-01";"Чувашская Республика";50.6
"2020-10-01";"Чукотский автономный округ";61.1
"2020-10-01";"Ямало-Ненецкий автономный округ";58.1
"2020-10-01";"Ярославская область";55.4
"2020-09-01";"Алтайский край";51.9
"2020-09-01";"Амурская область";54.7
"2020-09-01";"Архангельская область";60.5
"2020-09-01";"Астраханская область";48
"2020-09-01";"Белгородская область";52.3
"2020-09-01";"Брянская область";46.7
"2020-09-01";"Владимирская область";52.6
"2020-09-01";"Волгоградская область";51.1
"2020-09-01";"Вологодская область";57.9
"2020-09-01";"Воронежская область";54.3
"2020-09-01";"Еврейская автономная область";55.8
"2020-09-01";"Забайкальский край";55.8
"2020-09-01";"Ивановская область";48
"2020-09-01";"Иркутская область";57
"2020-09-01";"Кабардино-Балкарская Республика";28.6
"2020-09-01";"Калининградская область";58.7
"2020-09-01";"Калужская область";52.2
"2020-09-01";"Камчатский край";59.2
"2020-09-01";"Карачаево-Черкесская Республика";32.3
"2020-09-01";"Кемеровская область";55.7
"2020-09-01";"Кировская область";57.1
"2020-09-01";"Костромская область";52.3
"2020-09-01";"Краснодарский край";50
"2020-09-01";"Красноярский край";54.1
"2020-09-01";"Курганская область";53.6
"2020-09-01";"Курская область";47.9
"2020-09-01";"Липецкая область";49.7
"2020-09-01";"Магаданская область";59.1
"2020-09-01";"Москва";57
"2020-09-01";"Мурманская область";62.7
"2020-09-01";"Ненецкий автономный округ";68.3
"2020-09-01";"Нижегородская область";55.6
"2020-09-01";"Новгородская область";59.1
"2020-09-01";"Новосибирская область";51.1
"2020-09-01";"Омская область";53
"2020-09-01";"Оренбургская область";49.3
"2020-09-01";"Орловская область";52.1
"2020-09-01";"Пензенская область";48.7
"2020-09-01";"Пермский край";58.1
"2020-09-01";"Приморский край";50.1
"2020-09-01";"Псковская область";54.5
"2020-09-01";"Республика Адыгея";44.9
"2020-09-01";"Республика Алтай";54.6
"2020-09-01";"Республика Башкортостан";55
"2020-09-01";"Республика Бурятия";56
"2020-09-01";"Республика Дагестан";20.9
"2020-09-01";"Республика Ингушетия";14.7
"2020-09-01";"Республика Калмыкия";48.4
"2020-09-01";"Республика Карелия";62.7
"2020-09-01";"Республика Коми";62.1
"2020-09-01";"Республика Марий Эл";52.9
"2020-09-01";"Республика Мордовия";47.1
"2020-09-01";"Республика Саха (Якутия)";61.8
"2020-09-01";"Республика Северная Осетия — Алания";32.8
"2020-09-01";"Республика Татарстан";53.2
"2020-09-01";"Республика Тыва";50.6
"2020-09-01";"Республика Хакасия";58.6
"2020-09-01";"Россия";54.1
"2020-09-01";"Ростовская область";47
"2020-09-01";"Рязанская область";48.2
"2020-09-01";"Самарская область";55
"2020-09-01";"Санкт-Петербург";60.2
"2020-09-01";"Саратовская область";50.6
"2020-09-01";"Сахалинская область";58.6
"2020-09-01";"Свердловская область";57.6
"2020-09-01";"Смоленская область";48.3
"2020-09-01";"Ставропольский край";45
"2020-09-01";"Тамбовская область";47
"2020-09-01";"Тверская область";53.4
"2020-09-01";"Томская область";59.5
"2020-09-01";"Тульская область";51.2
"2020-09-01";"Тюменская область";60.3
"2020-09-01";"Удмуртская Республика";57.1
"2020-09-01";"Ульяновская область";48.6
"2020-09-01";"Хабаровский край";57.9
"2020-09-01";"Ханты-Мансийский автономный округ — Югра";56.4
"2020-09-01";"Челябинская область";50.1
"2020-09-01";"Чеченская Республика";15.8
"2020-09-01";"Чувашская Республика";48.7
"2020-09-01";"Чукотский автономный округ";60.5
"2020-09-01";"Ямало-Ненецкий автономный округ";57.1
"2020-09-01";"Ярославская область";53.8
"2020-08-01";"Алтайский край";53.6
"2020-08-01";"Амурская область";55.7
"2020-08-01";"Архангельская область";61
"2020-08-01";"Астраханская область";47.8
"2020-08-01";"Белгородская область";52.5
"2020-08-01";"Брянская область";46.4
"2020-08-01";"Владимирская область";53.5
"2020-08-01";"Волгоградская область";50.4
"2020-08-01";"Вологодская область";58.7
"2020-08-01";"Воронежская область";54
"2020-08-01";"Еврейская автономная область";57
"2020-08-01";"Забайкальский край";56.4
"2020-08-01";"Ивановская область";49.1
"2020-08-01";"Иркутская область";57.2
"2020-08-01";"Кабардино-Балкарская Республика";26.9
"2020-08-01";"Калининградская область";59
"2020-08-01";"Калужская область";52.4
"2020-08-01";"Камчатский край";60.7
"2020-08-01";"Карачаево-Черкесская Республика";33.5
"2020-08-01";"Кемеровская область";56.1
"2020-08-01";"Кировская область";57.6
"2020-08-01";"Костромская область";54.4
"2020-08-01";"Краснодарский край";49.3
"2020-08-01";"Красноярский край";54.4
"2020-08-01";"Курганская область";54.4
"2020-08-01";"Курская область";47.9
"2020-08-01";"Липецкая область";49.5
"2020-08-01";"Магаданская область";59
"2020-08-01";"Москва";57.2
"2020-08-01";"Мурманская область";63.2
"2020-08-01";"Ненецкий автономный округ";68
"2020-08-01";"Нижегородская область";56.1
"2020-08-01";"Новгородская область";58.8
"2020-08-01";"Новосибирская область";51.7
"2020-08-01";"Омская область";53.1
"2020-08-01";"Оренбургская область";49.4
"2020-08-01";"Орловская область";52.7
"2020-08-01";"Пензенская область";48.4
"2020-08-01";"Пермский край";58.7
"2020-08-01";"Приморский край";50.2
"2020-08-01";"Псковская область";54.9
"2020-08-01";"Республика Адыгея";44.3
"2020-08-01";"Республика Алтай";54.9
"2020-08-01";"Республика Башкортостан";55
"2020-08-01";"Республика Бурятия";57.2
"2020-08-01";"Республика Дагестан";20.2
"2020-08-01";"Республика Ингушетия";13.7
"2020-08-01";"Республика Калмыкия";46.9
"2020-08-01";"Республика Карелия";63.3
"2020-08-01";"Республика Коми";62.6
"2020-08-01";"Республика Марий Эл";53
"2020-08-01";"Республика Мордовия";46.8
"2020-08-01";"Республика Саха (Якутия)";62.7
"2020-08-01";"Республика Северная Осетия — Алания";32.4
"2020-08-01";"Республика Татарстан";53.6
"2020-08-01";"Республика Тыва";50.7
"2020-08-01";"Республика Хакасия";54.7
"2020-08-01";"Россия";54.3
"2020-08-01";"Ростовская область";46.6
"2020-08-01";"Рязанская область";48.5
"2020-08-01";"Самарская область";55.2
"2020-08-01";"Санкт-Петербург";60.7
"2020-08-01";"Саратовская область";50.4
"2020-08-01";"Сахалинская область";59.7
"2020-08-01";"Свердловская область";58
"2020-08-01";"Смоленская область";49.2
"2020-08-01";"Ставропольский край";44.3
"2020-08-01";"Тамбовская область";46.7
"2020-08-01";"Тверская область";53.6
"2020-08-01";"Томская область";59.2
"2020-08-01";"Тульская область";52
"2020-08-01";"Тюменская область";60.9
"2020-08-01";"Удмуртская Республика";57.8
"2020-08-01";"Ульяновская область";49.4
"2020-08-01";"Хабаровский край";57.9
"2020-08-01";"Ханты-Мансийский автономный округ — Югра";57.1
"2020-08-01";"Челябинская область";50.6
