date;region;value
2023-07-01;Ханты-Мансийский автономный округ — Югра;7307
2023-12-01;Республика Марий Эл;1218
2022-07-01;Архангельская область;3473
2023-09-01;Брянская область;2287
2024-06-01;Владимирская область;4487
2023-11-01;Псковская область;933
2023-05-01;Курганская область;1615
2022-08-01;Московская область;37055
2023-02-01;Пензенская область;3743
2024-03-01;Самарская область;5858
2022-08-01;Тюменская область;18289
2023-12-01;Вологодская область;2585
2023-04-01;Москва;29553
2024-03-01;Республика Адыгея;4073
2022-08-01;Новосибирская область;21517
2023-02-01;Сахалинская область;2208
2022-03-01;Амурская область;2911
2022-05-01;Омская область;6251
2023-06-01;Республика Дагестан;1838
2024-06-01;Мурманская область;1066
2022-04-01;Нижегородская область;6308
2022-10-01;Республика Марий Эл;1970
2023-05-01;Ямало-Ненецкий автономный округ;1633
2023-08-01;Томская область;4409
2023-11-01;Москва;22273
2022-07-01;Магаданская область;309
2023-12-01;Астраханская область;1992
2022-05-01;Белгородская область;5362
2022-11-01;Липецкая область;2215
2024-05-01;Республика Адыгея;2130
2023-09-01;Республика Марий Эл;1192
2022-08-01;Алтайский край;4988
2023-01-01;Мурманская область;1510
2022-04-01;Пензенская область;3609
2024-01-01;Алтайский край;3170
2024-01-01;Иркутская область;4462
2023-06-01;Воронежская область;9159
2024-02-01;Тульская область;3667
2022-12-01;Амурская область;3548
2024-06-01;Республика Мордовия;937
2022-01-01;Республика Северная Осетия — Алания;810
2023-05-01;Свердловская область;14376
2024-04-01;Калининградская область;4870
2022-11-01;Севастополь;2755
2023-09-01;Псковская область;985
2022-01-01;Республика Алтай;212
2022-11-01;Самарская область;7263
2024-02-01;Алтайский край;3238
2022-12-01;Курганская область;1590
2024-06-01;Чеченская Республика;321
2023-09-01;Смоленская область;2134
2022-11-01;Амурская область;3620
2022-03-01;Ханты-Мансийский автономный округ — Югра;8910
2022-10-01;Камчатский край;679
2022-10-01;Карачаево-Черкесская Республика;535
2022-07-01;Смоленская область;2377
2024-07-01;Хабаровский край;4606
2023-08-01;Удмуртская Республика;3293
2023-12-01;Краснодарский край;44055
2023-12-01;Ленинградская область;9043
2023-01-01;Республика Карелия;904
2023-08-01;Ивановская область;2194
2023-03-01;Республика Бурятия;1981
2023-06-01;Ярославская область;4308
2022-11-01;Республика Адыгея;2649
2023-05-01;Карачаево-Черкесская Республика;496
2023-09-01;Тюменская область;15035
2022-02-01;Белгородская область;5355
2022-02-01;Санкт-Петербург;21266
2022-05-01;Курская область;2121
2022-12-01;Кабардино-Балкарская Республика;1899
2022-09-01;Республика Татарстан;14464
2023-06-01;Саратовская область;7667
2023-02-01;Республика Дагестан;1315
2024-05-01;Республика Карелия;931
2024-05-01;Свердловская область;12687
2022-12-01;Республика Татарстан;10927
2022-07-01;Кемеровская область;11540
2023-08-01;Московская область;25797
2023-08-01;Камчатский край;515
2023-11-01;Рязанская область;2789
2022-10-01;Краснодарский край;41579
2023-08-01;Орловская область;1404
2023-01-01;Ростовская область;19788
2022-03-01;Мурманская область;1375
2023-12-01;Тамбовская область;1298
2024-06-01;Кабардино-Балкарская Республика;382
2023-03-01;Костромская область;2941
2022-02-01;Новгородская область;1187
2023-06-01;Ямало-Ненецкий автономный округ;1539
2023-12-01;Ульяновская область;2563
2023-06-01;Самарская область;7215
2022-12-01;Карачаево-Черкесская Республика;576
2024-06-01;Московская область;22373
2022-08-01;Республика Марий Эл;1959
2023-04-01;Алтайский край;4244
2022-02-01;Республика Хакасия;2077
2022-07-01;Хабаровский край;7845
2024-04-01;Красноярский край;9356
2022-09-01;Кабардино-Балкарская Республика;978
2024-05-01;Республика Коми;2279
2022-01-01;Сахалинская область;1764
2024-04-01;Чувашская Республика;2273
2023-07-01;Воронежская область;9282
2024-04-01;Псковская область;918
2023-02-01;Севастополь;1753
2023-05-01;Ханты-Мансийский автономный округ — Югра;9515
2022-02-01;Ханты-Мансийский автономный округ — Югра;10274
2024-08-01;Курганская область;1481
2023-07-01;Республика Мордовия;1111
2024-07-01;Забайкальский край;1943
2022-09-01;Вологодская область;4180
2023-09-01;Курганская область;1285
2024-03-01;Воронежская область;4966
2023-11-01;Краснодарский край;49191
2023-05-01;Нижегородская область;9697
2022-05-01;Саратовская область;8397
2023-10-01;Томская область;3322
2022-03-01;Кировская область;2789
2024-06-01;Смоленская область;1534
2024-05-01;Карачаево-Черкесская Республика;402
2023-02-01;Ростовская область;19195
2022-01-01;Костромская область;2229
2023-09-01;Ярославская область;3668
2023-08-01;Архангельская область;2240
2024-03-01;Москва;21912
2022-11-01;Курганская область;1795
2024-05-01;Республика Бурятия;1827
2022-07-01;Томская область;6213
2022-05-01;Кировская область;3234
2022-07-01;Воронежская область;9170
2022-08-01;Кемеровская область;10744
2024-05-01;Забайкальский край;1942
2023-11-01;Иркутская область;5035
2023-08-01;Челябинская область;7595
2024-04-01;Ростовская область;11254
2022-12-01;Республика Карелия;960
2022-06-01;Санкт-Петербург;29600
2022-02-01;Пермский край;6417
2023-11-01;Вологодская область;2773
2022-03-01;Псковская область;602
2023-01-01;Республика Крым;3978
2022-11-01;Краснодарский край;41724
2022-10-01;Республика Адыгея;2437
2024-01-01;Калужская область;4073
2022-06-01;Новосибирская область;20795
2022-04-01;Курганская область;1689
2022-04-01;Ставропольский край;9065
2023-02-01;Чувашская Республика;3262
2023-03-01;Приморский край;3757
2024-01-01;Чувашская Республика;2349
2023-09-01;Волгоградская область;5147
2022-02-01;Мурманская область;1428
2024-08-01;Республика Калмыкия;283
2022-03-01;Тульская область;3363
2023-12-01;Тульская область;3341
2022-03-01;Чеченская Республика;451
2022-07-01;Чувашская Республика;3821
2024-07-01;Краснодарский край;28930
2022-09-01;Свердловская область;15070
2024-03-01;Ханты-Мансийский автономный округ — Югра;5988
2023-01-01;Республика Бурятия;1950
2022-01-01;Магаданская область;245
2024-07-01;Севастополь;2491
2022-09-01;Новосибирская область;21206
2023-12-01;Республика Татарстан;8163
2022-04-01;Республика Адыгея;2924
2024-02-01;Сахалинская область;1849
2023-05-01;Пермский край;5740
2023-10-01;Краснодарский край;50980
2023-08-01;Кемеровская область;6203
2023-02-01;Кировская область;2901
2022-02-01;Республика Калмыкия;415
2023-04-01;Смоленская область;2487
2022-03-01;Санкт-Петербург;19640
2022-06-01;Ростовская область;19824
2023-02-01;Ставропольский край;9290
2023-09-01;Челябинская область;7445
2023-02-01;Краснодарский край;40793
2024-05-01;Красноярский край;9522
2023-01-01;Курская область;1844
2023-05-01;Саратовская область;8287
2022-12-01;Томская область;5179
2023-11-01;Республика Дагестан;1514
2022-11-01;Республика Тыва;685
2022-01-01;Пермский край;7543
2023-07-01;Новосибирская область;7693
2022-12-01;Санкт-Петербург;26316
2022-03-01;Ярославская область;3709
2022-07-01;Республика Карелия;1050
2022-01-01;Ростовская область;16068
2022-09-01;Новгородская область;1189
2023-12-01;Ростовская область;21801
2023-04-01;Санкт-Петербург;28049
2024-04-01;Амурская область;2619
2023-04-01;Калужская область;5138
2023-04-01;Нижегородская область;9242
2023-03-01;Рязанская область;2850
2023-08-01;Республика Адыгея;2633
2024-07-01;Новгородская область;846
2024-01-01;Новосибирская область;8306
2023-09-01;Томская область;3451
2022-09-01;Саратовская область;9138
2022-01-01;Республика Марий Эл;1773
2023-12-01;Свердловская область;11954
2023-08-01;Вологодская область;2760
2022-09-01;Брянская область;2646
2024-02-01;Республика Карелия;897
2022-10-01;Калужская область;4977
2024-05-01;Кемеровская область;8059
2022-11-01;Тульская область;4164
2022-11-01;Оренбургская область;6163
2023-01-01;Смоленская область;2197
2023-04-01;Ленинградская область;9992
2022-08-01;Астраханская область;2163
2024-04-01;Владимирская область;3110
2022-10-01;Псковская область;1023
2023-05-01;Рязанская область;2860
2022-09-01;Республика Хакасия;2740
2024-03-01;Липецкая область;1605
2023-05-01;Липецкая область;2214
2022-04-01;Владимирская область;3850
2022-05-01;Костромская область;2260
2022-10-01;Удмуртская Республика;4909
2023-05-01;Чукотский автономный округ;67
2023-05-01;Москва;25119
2022-02-01;Оренбургская область;5149
2022-08-01;Карачаево-Черкесская Республика;543
2022-03-01;Орловская область;1247
2024-02-01;Курская область;1123
2023-06-01;Московская область;27459
2023-06-01;Новосибирская область;7564
2022-03-01;Республика Тыва;517
2024-07-01;Московская область;21095
2022-02-01;Республика Бурятия;2190
2023-11-01;Белгородская область;4095
2024-06-01;Калининградская область;5042
2023-10-01;Республика Мордовия;1030
2024-06-01;Воронежская область;4924
2024-06-01;Вологодская область;2553
2022-05-01;Калининградская область;8024
2024-07-01;Республика Бурятия;1678
2022-02-01;Новосибирская область;16487
2024-05-01;Республика Хакасия;1776
2023-10-01;Сахалинская область;1947
2023-09-01;Белгородская область;4929
2024-06-01;Москва;20650
2024-08-01;Севастополь;2430
2022-07-01;Ростовская область;21182
2023-08-01;Тамбовская область;1630
2023-04-01;Республика Крым;4232
2024-06-01;Республика Марий Эл;1201
2022-08-01;Севастополь;2783
2023-10-01;Калининградская область;6804
2024-01-01;Республика Карелия;861
2022-07-01;Волгоградская область;6917
2023-10-01;Республика Крым;6088
2023-12-01;Приморский край;2899
2022-09-01;Республика Калмыкия;719
2024-03-01;Амурская область;2594
2023-09-01;Республика Коми;2192
2023-10-01;Республика Башкортостан;11002
2024-07-01;Амурская область;2922
2023-09-01;Республика Башкортостан;11477
2022-04-01;Самарская область;7356
2022-11-01;Ульяновская область;3460
2023-11-01;Красноярский край;8695
2022-02-01;Республика Крым;2910
2023-06-01;Костромская область;2722
2023-01-01;Белгородская область;6466
2023-04-01;Еврейская автономная область;247
2023-08-01;Магаданская область;301
2024-06-01;Санкт-Петербург;22286
2022-09-01;Волгоградская область;6405
2023-05-01;Псковская область;971
2022-10-01;Тверская область;3740
2024-02-01;Приморский край;2957
2024-07-01;Мурманская область;950
2022-06-01;Чеченская Республика;900
2022-10-01;Забайкальский край;3310
2024-01-01;Томская область;4206
2024-06-01;Алтайский край;3056
2023-11-01;Курская область;1290
2023-12-01;Иркутская область;4096
2022-10-01;Кемеровская область;8145
2023-12-01;Удмуртская Республика;2514
2023-03-01;Омская область;6264
2022-12-01;Республика Крым;4221
2022-08-01;Ярославская область;4503
2023-11-01;Архангельская область;2386
2024-01-01;Калининградская область;6587
2024-04-01;Ханты-Мансийский автономный округ — Югра;6104
2022-03-01;Владимирская область;3441
2023-07-01;Республика Алтай;255
2024-01-01;Республика Калмыкия;573
2022-06-01;Томская область;6064
2023-11-01;Чувашская Республика;2437
2022-12-01;Красноярский край;8425
2023-09-01;Республика Адыгея;2623
2024-08-01;Псковская область;655
2022-01-01;Севастополь;1674
2023-11-01;Забайкальский край;2079
2022-03-01;Липецкая область;1674
2023-08-01;Саратовская область;6476
2024-06-01;Липецкая область;1691
2023-12-01;Республика Крым;6055
2022-10-01;Ростовская область;20358
2023-08-01;Ульяновская область;3345
2023-08-01;Забайкальский край;2403
2023-09-01;Иркутская область;5641
2023-04-01;Ямало-Ненецкий автономный округ;1656
2023-01-01;Астраханская область;1767
2022-02-01;Тверская область;3644
2022-12-01;Тульская область;3945
2023-10-01;Ульяновская область;3116
2023-07-01;Магаданская область;297
2024-07-01;Магаданская область;302
2023-04-01;Республика Карелия;1163
2023-07-01;Псковская область;1057
2022-11-01;Белгородская область;7277
2022-05-01;Вологодская область;3546
2022-01-01;Краснодарский край;64532
2023-06-01;Брянская область;2533
2022-12-01;Кировская область;2958
2022-10-01;Орловская область;1758
2022-09-01;Ямало-Ненецкий автономный округ;1796
2023-01-01;Псковская область;836
2023-08-01;Карачаево-Черкесская Республика;446
2023-02-01;Белгородская область;6291
2024-05-01;Пермский край;5825
2024-06-01;Республика Тыва;639
2022-10-01;Республика Крым;4278
2022-06-01;Новгородская область;1055
2023-01-01;Тверская область;3304
2023-05-01;Республика Хакасия;2732
2022-08-01;Пермский край;8016
2022-08-01;Республика Карелия;1137
2023-11-01;Ставропольский край;7051
2022-12-01;Чеченская Республика;679
2022-02-01;Алтайский край;3780
2022-10-01;Архангельская область;2660
2024-03-01;Забайкальский край;1873
2024-05-01;Томская область;2591
2024-04-01;Республика Крым;7621
2022-05-01;Чувашская Республика;3572
2023-04-01;Кемеровская область;7274
2024-03-01;Калининградская область;5125
2023-09-01;Магаданская область;253
2022-12-01;Магаданская область;244
2024-04-01;Иркутская область;4661
2022-12-01;Омская область;5769
2024-06-01;Республика Адыгея;956
2022-11-01;Ставропольский край;12150
2023-11-01;Астраханская область;1937
2024-03-01;Пермский край;5685
2022-11-01;Чеченская Республика;685
2023-01-01;Тульская область;3972
2023-11-01;Амурская область;2682
2023-11-01;Магаданская область;274
2024-07-01;Республика Калмыкия;263
2024-03-01;Саратовская область;4103
2023-09-01;Республика Крым;5638
2023-02-01;Республика Северная Осетия — Алания;1303
2023-10-01;Удмуртская Республика;3049
2024-07-01;Республика Алтай;321
2024-07-01;Владимирская область;4685
2022-12-01;Астраханская область;1954
2024-08-01;Нижегородская область;5218
2024-03-01;Республика Хакасия;1769
2024-04-01;Москва;20570
2024-03-01;Владимирская область;3082
2024-03-01;Севастополь;1959
2023-05-01;Хабаровский край;4481
2022-09-01;Калининградская область;8571
2024-06-01;Красноярский край;9524
2023-12-01;Алтайский край;2754
2022-12-01;Костромская область;2726
2022-07-01;Московская область;34722
2024-03-01;Республика Калмыкия;656
2023-11-01;Ярославская область;3777
2024-03-01;Республика Татарстан;8620
2023-12-01;Амурская область;2501
2023-03-01;Волгоградская область;6186
2023-02-01;Курская область;1857
2022-09-01;Оренбургская область;6554
2022-09-01;Иркутская область;8990
2023-10-01;Кемеровская область;6692
2022-07-01;Оренбургская область;6163
2023-07-01;Самарская область;6974
2024-04-01;Саратовская область;4003
2023-07-01;Мурманская область;1144
2022-11-01;Пермский край;6099
2022-08-01;Краснодарский край;42496
2022-04-01;Омская область;5673
2022-03-01;Иркутская область;6770
2022-05-01;Владимирская область;4277
2022-08-01;Оренбургская область;6420
2023-01-01;Новгородская область;946
2023-06-01;Челябинская область;8716
2024-02-01;Республика Калмыкия;621
2024-08-01;Кабардино-Балкарская Республика;374
2022-02-01;Иркутская область;7738
2023-04-01;Ставропольский край;12072
2023-04-01;Тверская область;3528
2024-05-01;Тульская область;3441
2023-10-01;Республика Бурятия;1610
2022-11-01;Калининградская область;9161
2023-05-01;Ленинградская область;10279
2022-03-01;Новгородская область;954
2023-02-01;Московская область;36634
2022-08-01;Хабаровский край;7940
2023-07-01;Кировская область;2105
2023-02-01;Калининградская область;7094
2024-05-01;Ульяновская область;3196
2022-06-01;Смоленская область;2141
2022-06-01;Челябинская область;13217
2023-12-01;Чукотский автономный округ;65
2023-04-01;Республика Хакасия;2898
2024-02-01;Архангельская область;2275
2023-09-01;Республика Тыва;802
2023-01-01;Республика Тыва;691
2022-10-01;Волгоградская область;6010
2022-06-01;Республика Крым;4742
2024-02-01;Чукотский автономный округ;97
2022-10-01;Владимирская область;4949
2024-05-01;Волгоградская область;4684
2024-04-01;Волгоградская область;4386
2024-07-01;Иркутская область;4790
2022-03-01;Нижегородская область;5725
2024-08-01;Республика Хакасия;1780
2023-01-01;Вологодская область;3593
2024-02-01;Самарская область;5722
2023-05-01;Костромская область;2784
2024-07-01;Рязанская область;2352
2023-03-01;Ульяновская область;3951
2022-07-01;Ямало-Ненецкий автономный округ;1726
2023-09-01;Нижегородская область;7506
2023-12-01;Республика Адыгея;3187
2023-10-01;Еврейская автономная область;222
2024-03-01;Омская область;4138
2024-06-01;Самарская область;5793
2023-09-01;Калужская область;4743
2022-09-01;Камчатский край;604
2023-04-01;Орловская область;1695
2022-04-01;Кемеровская область;7847
2022-03-01;Кемеровская область;7361
2023-10-01;Свердловская область;12556
2023-01-01;Челябинская область;8505
2024-06-01;Камчатский край;485
2024-03-01;Кировская область;2045
2023-09-01;Республика Мордовия;1023
2023-07-01;Чувашская Республика;2634
2023-06-01;Чувашская Республика;2726
2024-07-01;Костромская область;1705
2022-09-01;Ханты-Мансийский автономный округ — Югра;9969
2024-04-01;Республика Калмыкия;527
2022-01-01;Республика Мордовия;1383
2024-08-01;Республика Северная Осетия — Алания;462
2023-06-01;Рязанская область;2907
2023-04-01;Сахалинская область;2504
2024-01-01;Ростовская область;20711
2023-07-01;Московская область;28356
2022-12-01;Севастополь;2741
2024-07-01;Камчатский край;531
2024-03-01;Свердловская область;12310
2022-02-01;Забайкальский край;2168
2024-05-01;Кабардино-Балкарская Республика;586
2024-02-01;Калужская область;4209
2024-03-01;Московская область;24223
2024-01-01;Краснодарский край;38472
2022-12-01;Чувашская Республика;3410
2022-07-01;Ульяновская область;4498
2024-04-01;Республика Алтай;293
2022-09-01;Ленинградская область;9995
2022-03-01;Республика Татарстан;11222
2023-12-01;Республика Бурятия;1466
2022-06-01;Ярославская область;4814
2023-07-01;Пермский край;5555
2024-02-01;Смоленская область;1952
2024-03-01;Оренбургская область;4090
2022-06-01;Курганская область;1976
2024-05-01;Тверская область;2455
2024-04-01;Карачаево-Черкесская Республика;421
2023-09-01;Костромская область;2281
2022-11-01;Республика Хакасия;2660
2024-05-01;Тюменская область;14518
2024-01-01;Чукотский автономный округ;82
2022-05-01;Краснодарский край;68383
2022-09-01;Республика Адыгея;2277
2023-09-01;Вологодская область;2538
2024-04-01;Еврейская автономная область;185
2023-12-01;Липецкая область;1408
2023-12-01;Ивановская область;2392
2023-03-01;Тульская область;4360
2024-06-01;Кемеровская область;6499
2022-11-01;Хабаровский край;4898
2023-03-01;Московская область;34117
2024-05-01;Брянская область;1823
2022-12-01;Республика Дагестан;1405
2022-05-01;Ямало-Ненецкий автономный округ;1661
2022-01-01;Республика Адыгея;2253
2023-10-01;Оренбургская область;4157
2023-09-01;Республика Бурятия;1534
2023-11-01;Республика Саха (Якутия);2471
2023-01-01;Удмуртская Республика;3797
2022-10-01;Московская область;40190
2022-01-01;Забайкальский край;2047
2024-08-01;Калужская область;4164
2022-05-01;Псковская область;726
2023-01-01;Новосибирская область;17643
2024-06-01;Калужская область;4662
2022-08-01;Челябинская область;13352
2024-03-01;Ярославская область;2892
2022-03-01;Кабардино-Балкарская Республика;1071
2023-08-01;Красноярский край;8642
2024-01-01;Воронежская область;5067
2022-07-01;Республика Бурятия;2283
2022-05-01;Тульская область;3853
2024-01-01;Москва;20823
2022-08-01;Омская область;8517
2023-08-01;Ханты-Мансийский автономный округ — Югра;6645
2022-03-01;Республика Бурятия;2276
2024-02-01;Удмуртская Республика;2724
2024-02-01;Ямало-Ненецкий автономный округ;1537
2022-12-01;Ставропольский край;11370
2024-01-01;Республика Дагестан;1331
2022-07-01;Свердловская область;15492
2022-11-01;Воронежская область;9500
2023-02-01;Республика Бурятия;1973
2024-01-01;Санкт-Петербург;20665
2023-04-01;Карачаево-Черкесская Республика;523
2023-06-01;Ханты-Мансийский автономный округ — Югра;9382
2023-02-01;Нижегородская область;8040
2023-09-01;Алтайский край;3433
2024-01-01;Республика Алтай;223
2022-10-01;Республика Татарстан;13499
2023-05-01;Тюменская область;17855
2022-08-01;Костромская область;2731
2023-11-01;Севастополь;2324
2024-08-01;Ханты-Мансийский автономный округ — Югра;5936
2023-07-01;Забайкальский край;2356
2022-02-01;Еврейская автономная область;262
2023-10-01;Омская область;4279
2022-12-01;Ярославская область;3777
2024-02-01;Мурманская область;1127
2022-07-01;Мурманская область;2320
2023-05-01;Калужская область;4833
2022-08-01;Республика Тыва;962
2023-04-01;Ростовская область;22821
2022-03-01;Республика Саха (Якутия);2762
2024-01-01;Камчатский край;595
2023-03-01;Республика Карелия;1107
2024-01-01;Республика Хакасия;1624
2022-03-01;Сахалинская область;1541
2022-08-01;Архангельская область;3613
2023-05-01;Омская область;6291
2023-11-01;Республика Крым;6305
2022-04-01;Челябинская область;10531
2023-06-01;Севастополь;1987
2023-08-01;Краснодарский край;43603
2024-05-01;Республика Татарстан;9071
2024-06-01;Приморский край;3074
2022-10-01;Ленинградская область;10241
2023-08-01;Владимирская область;4242
2024-06-01;Саратовская область;4065
2022-01-01;Томская область;5617
2023-06-01;Тульская область;4013
2023-04-01;Самарская область;8042
2024-01-01;Республика Татарстан;8363
2023-08-01;Ленинградская область;8961
2024-06-01;Республика Татарстан;8190
2023-01-01;Саратовская область;7338
2024-08-01;Ростовская область;9437
2023-03-01;Тверская область;3565
2023-05-01;Кемеровская область;6929
2022-07-01;Пензенская область;4012
2023-08-01;Республика Калмыкия;529
2024-03-01;Рязанская область;2407
2024-01-01;Кировская область;1907
2023-12-01;Московская область;21285
2023-06-01;Красноярский край;10045
2023-09-01;Краснодарский край;44706
2023-12-01;Чувашская Республика;2190
2022-02-01;Москва;36834
2022-11-01;Московская область;40866
2023-06-01;Республика Адыгея;2857
2022-02-01;Свердловская область;15815
2022-01-01;Амурская область;3003
2024-08-01;Забайкальский край;1531
2024-02-01;Магаданская область;275
2023-02-01;Ивановская область;2058
2024-05-01;Краснодарский край;36682
2023-08-01;Тюменская область;15009
2023-03-01;Республика Северная Осетия — Алания;1440
2023-07-01;Владимирская область;4615
2023-01-01;Красноярский край;9275
2023-10-01;Ханты-Мансийский автономный округ — Югра;6047
2024-04-01;Пензенская область;3033
2024-04-01;Республика Тыва;568
2023-03-01;Республика Дагестан;1882
2022-02-01;Самарская область;7558
2022-05-01;Тамбовская область;1470
2022-04-01;Кабардино-Балкарская Республика;1111
2022-06-01;Карачаево-Черкесская Республика;323
2022-11-01;Ярославская область;3897
2024-05-01;Ставропольский край;5235
2024-08-01;Пермский край;5185
2024-01-01;Тамбовская область;1300
2022-10-01;Чукотский автономный округ;45
2024-04-01;Воронежская область;4459
2022-05-01;Чукотский автономный округ;62
2024-02-01;Астраханская область;1878
2024-02-01;Красноярский край;6902
2022-09-01;Москва;44599
2024-01-01;Республика Тыва;580
2023-07-01;Саратовская область;7725
2022-09-01;Республика Башкортостан;14381
2024-08-01;Томская область;2526
2023-05-01;Воронежская область;9271
2024-02-01;Воронежская область;4772
2024-08-01;Владимирская область;3525
2023-01-01;Костромская область;2578
2023-06-01;Омская область;5895
2022-01-01;Республика Коми;3397
2023-03-01;Москва;31492
2024-06-01;Севастополь;2349
2023-01-01;Ульяновская область;3320
2024-04-01;Мурманская область;1115
2024-01-01;Омская область;3784
2022-09-01;Рязанская область;2854
2022-02-01;Республика Карелия;901
2022-10-01;Республика Саха (Якутия);3261
2022-03-01;Воронежская область;7761
2023-06-01;Ростовская область;20129
2022-11-01;Тамбовская область;1644
2022-06-01;Республика Калмыкия;429
2022-09-01;Кировская область;3610
2023-12-01;Магаданская область;206
2022-02-01;Московская область;29262
2023-10-01;Республика Саха (Якутия);2485
2022-01-01;Республика Хакасия;1965
2024-02-01;Кабардино-Балкарская Республика;1690
2022-06-01;Республика Татарстан;17097
2022-09-01;Самарская область;7624
2023-02-01;Рязанская область;2662
2023-10-01;Курганская область;1331
2022-04-01;Москва;35428
2024-08-01;Ярославская область;2714
2022-09-01;Псковская область;1078
2024-06-01;Белгородская область;4197
2024-01-01;Республика Марий Эл;1196
2022-05-01;Республика Мордовия;1286
2023-03-01;Смоленская область;2405
2022-04-01;Республика Дагестан;2336
2024-01-01;Магаданская область;238
2024-07-01;Приморский край;3162
2024-07-01;Республика Марий Эл;1248
2023-03-01;Воронежская область;11991
2022-02-01;Сахалинская область;1769
2023-09-01;Амурская область;3016
2022-09-01;Пензенская область;4309
2023-05-01;Архангельская область;2662
2024-04-01;Республика Адыгея;2379
2024-03-01;Ивановская область;2201
2022-09-01;Московская область;40057
2022-03-01;Республика Калмыкия;385
2024-05-01;Республика Башкортостан;11469
2024-03-01;Вологодская область;2708
2024-04-01;Тамбовская область;1316
2023-04-01;Чукотский автономный округ;63
2023-02-01;Саратовская область;7511
2023-09-01;Санкт-Петербург;20849
2023-10-01;Республика Тыва;696
2022-02-01;Чукотский автономный округ;71
2023-06-01;Пензенская область;3997
2024-07-01;Ростовская область;10463
2023-10-01;Санкт-Петербург;21697
2023-05-01;Челябинская область;8796
2024-06-01;Карачаево-Черкесская Республика;349
2023-09-01;Камчатский край;532
2022-04-01;Амурская область;3087
2022-05-01;Московская область;28615
2024-03-01;Республика Дагестан;1274
2022-07-01;Белгородская область;5634
2023-02-01;Брянская область;2630
2024-03-01;Тверская область;2537
2022-06-01;Россия;573380
2024-01-01;Россия;382676
2022-08-01;Россия;582321
2023-04-01;Россия;511049
2023-09-01;Россия;408845
2024-06-01;Россия;365288
2023-11-01;Россия;412053
2022-04-01;Россия;498118
2022-03-01;Россия;457938
2022-02-01;Россия;511224
2023-02-01;Россия;482379
2022-11-01;Россия;545459
2024-05-01;Россия;380481
2022-12-01;Россия;489601
2023-10-01;Россия;416917
2022-01-01;Россия;554688
2024-03-01;Россия;389642
2022-07-01;Россия;577221
2022-05-01;Россия;530108
2023-06-01;Россия;474468
2024-04-01;Россия;371312
2024-02-01;Россия;391109
2024-08-01;Россия;347566
2023-08-01;Россия;422567
2024-07-01;Россия;357731
2023-01-01;Россия;478987
2023-05-01;Россия;490031
2023-07-01;Россия;460209
2022-10-01;Россия;539946
2023-12-01;Россия;376351
2022-09-01;Россия;552645
2023-03-01;Россия;503962
2023-08-01;Чукотский автономный округ;74
2023-07-01;Вологодская область;3354
2023-07-01;Москва;24405
2023-10-01;Республика Северная Осетия — Алания;1187
2022-02-01;Ростовская область;16550
2023-10-01;Липецкая область;1741
2023-08-01;Приморский край;3447
2023-02-01;Республика Марий Эл;1765
2023-12-01;Калужская область;4127
2024-02-01;Иркутская область;4561
2022-09-01;Приморский край;4281
2024-07-01;Республика Хакасия;1751
2023-09-01;Кабардино-Балкарская Республика;1742
2023-07-01;Республика Бурятия;1936
2024-05-01;Белгородская область;4054
2023-04-01;Волгоградская область;6311
2022-09-01;Тамбовская область;1703
2024-05-01;Псковская область;852
2022-12-01;Еврейская автономная область;164
2023-11-01;Республика Калмыкия;445
2023-11-01;Нижегородская область;7388
2022-02-01;Калининградская область;6255
2022-03-01;Краснодарский край;65783
2022-04-01;Хабаровский край;5067
2022-08-01;Республика Адыгея;2320
2024-06-01;Республика Саха (Якутия);2342
2023-08-01;Новгородская область;897
2023-03-01;Алтайский край;4390
2022-01-01;Ямало-Ненецкий автономный округ;1519
2023-04-01;Амурская область;4194
2023-06-01;Республика Северная Осетия — Алания;1562
2023-02-01;Ярославская область;3585
2022-06-01;Еврейская автономная область;210
2024-02-01;Карачаево-Черкесская Республика;647
2024-04-01;Московская область;23188
2022-06-01;Кировская область;3505
2022-07-01;Омская область;8224
2022-03-01;Тверская область;3124
2024-02-01;Тверская область;2878
2022-05-01;Мурманская область;1669
2023-07-01;Брянская область;2438
2022-02-01;Севастополь;2009
2023-10-01;Республика Карелия;850
2022-12-01;Республика Адыгея;2820
2023-04-01;Республика Татарстан;14487
2023-07-01;Республика Саха (Якутия);2675
2022-04-01;Свердловская область;14387
2022-08-01;Чукотский автономный округ;58
2022-03-01;Чукотский автономный округ;63
2022-01-01;Республика Татарстан;16176
2022-06-01;Республика Тыва;687
2023-05-01;Республика Башкортостан;14096
2022-07-01;Республика Тыва;799
2023-02-01;Томская область;5761
2024-02-01;Псковская область;887
2023-09-01;Республика Хакасия;2176
2023-03-01;Мурманская область;1645
2022-10-01;Ульяновская область;3456
2023-04-01;Кировская область;2438
2023-04-01;Ивановская область;2630
2024-03-01;Челябинская область;7306
2024-01-01;Псковская область;892
2022-12-01;Челябинская область;8487
2024-01-01;Красноярский край;8477
2024-06-01;Ленинградская область;9409
2023-06-01;Мурманская область;1315
2022-05-01;Тверская область;3810
2023-02-01;Липецкая область;1946
2023-03-01;Ханты-Мансийский автономный округ — Югра;9087
2023-09-01;Еврейская автономная область;172
2022-05-01;Сахалинская область;1536
2023-09-01;Свердловская область;12255
2023-08-01;Амурская область;3088
2022-06-01;Калининградская область;8002
2024-07-01;Брянская область;1683
