"date";"category";"value"
"2022-01-31";"Астраханская область";52902
"2022-01-31";"Белгородская область";66061
"2022-01-31";"Брянская область";49920
"2022-01-31";"Владимирская область";55431
"2022-01-31";"Волгоградская область";54274
"2022-01-31";"Вологодская область";58591
"2022-01-31";"Воронежская область";63732
"2022-01-31";"Еврейская автономная область";54664
"2022-01-31";"Забайкальский край";75255
"2022-01-31";"Ивановская область";52721
"2022-01-31";"Иркутская область";75019
"2022-01-31";"Кабардино-Балкарская Республика";48021
"2022-01-31";"Калининградская область";87486
"2022-01-31";"Калужская область";71275
"2022-01-31";"Камчатский край";107025
"2022-01-31";"Карачаево-Черкесская Республика";58947
"2022-01-31";"Кемеровская область";55112
"2022-01-31";"Кировская область";54162
"2022-01-31";"Костромская область";60019
"2022-01-31";"Краснодарский край";107763
"2022-01-31";"Красноярский край";67987
"2022-01-31";"Курганская область";46249
"2022-01-31";"Курская область";60869
"2022-01-31";"Ленинградская область";109784
"2022-01-31";"Липецкая область";54191
"2022-01-31";"Магаданская область";84973
"2022-01-31";"Москва";260993
"2022-01-31";"Московская область";130061
"2022-01-31";"Мурманская область";62647
"2022-01-31";"Ненецкий автономный округ";71261
"2022-01-31";"Нижегородская область";74691
"2022-01-31";"Новгородская область";55300
"2022-01-31";"Новосибирская область";82782
"2022-01-31";"Омская область";65906
"2022-01-31";"Оренбургская область";49690
"2022-01-31";"Орловская область";57850
"2022-01-31";"Пензенская область";61870
"2022-01-31";"Пермский край";60523
"2022-01-31";"Приморский край";111842
"2022-01-31";"Псковская область";54933
"2022-01-31";"Республика Адыгея";67145
"2022-01-31";"Республика Алтай";86985
"2022-01-31";"Республика Башкортостан";64112
"2022-01-31";"Республика Бурятия";79261
"2022-01-31";"Республика Дагестан";61111
"2022-01-31";"Республика Ингушетия";39543
"2022-01-31";"Республика Калмыкия";54666
"2022-01-31";"Республика Карелия";70503
"2022-01-31";"Республика Коми";61861
"2022-01-31";"Республика Крым";119173
"2022-01-31";"Республика Марий Эл";50771
"2022-01-31";"Республика Мордовия";52522
"2022-01-31";"Республика Саха (Якутия)";91284
"2022-01-31";"Республика Северная Осетия — Алания";50581
"2022-01-31";"Республика Татарстан";81200
"2022-01-31";"Республика Тыва";97406
"2022-01-31";"Республика Хакасия";60885
"2022-01-31";"Россия";85078
"2022-01-31";"Ростовская область";62721
"2022-01-31";"Рязанская область";59348
"2022-01-31";"Самарская область";63840
"2022-01-31";"Санкт-Петербург";160317
"2022-01-31";"Саратовская область";49786
"2022-01-31";"Сахалинская область";147262
"2022-01-31";"Свердловская область";70833
"2022-01-31";"Севастополь";136119
"2022-01-31";"Смоленская область";48995
"2022-01-31";"Ставропольский край";61393
"2022-01-31";"Тамбовская область";54843
"2022-01-31";"Тверская область";63373
"2022-01-31";"Томская область";72314
"2022-01-31";"Тульская область";64021
"2022-01-31";"Тюменская область";79047
"2022-01-31";"Удмуртская Республика";58855
"2022-01-31";"Ульяновская область";53278
"2022-01-31";"Хабаровский край";82588
"2022-01-31";"Ханты-Мансийский автономный округ — Югра";82103
"2022-01-31";"Челябинская область";47559
"2022-01-31";"Чеченская Республика";51655
"2022-01-31";"Чувашская Республика";56655
"2022-01-31";"Чукотский автономный округ";113276
"2022-01-31";"Ямало-Ненецкий автономный округ";93413
"2022-01-31";"Ярославская область";55983
"2021-12-31";"Алтайский край";58105
"2021-12-31";"Амурская область";95273
"2021-12-31";"Архангельская область";68833
"2021-12-31";"Астраханская область";52428
"2021-12-31";"Белгородская область";64251
"2021-12-31";"Брянская область";49663
"2021-12-31";"Владимирская область";53976
"2021-12-31";"Волгоградская область";53035
"2021-12-31";"Вологодская область";57679
"2021-12-31";"Воронежская область";62465
"2021-12-31";"Еврейская автономная область";53710
"2021-12-31";"Забайкальский край";72976
"2021-12-31";"Ивановская область";51606
"2021-12-31";"Иркутская область";73461
"2021-12-31";"Кабардино-Балкарская Республика";47006
"2021-12-31";"Калининградская область";84978
"2021-12-31";"Калужская область";69485
"2021-12-31";"Камчатский край";103734
"2021-12-31";"Карачаево-Черкесская Республика";58034
"2021-12-31";"Кемеровская область";53964
"2021-12-31";"Кировская область";52994
"2021-12-31";"Костромская область";59668
"2021-12-31";"Краснодарский край";106147
"2021-12-31";"Красноярский край";66135
"2021-12-31";"Курганская область";45628
"2021-12-31";"Курская область";59853
"2021-12-31";"Ленинградская область";107617
"2021-12-31";"Липецкая область";53784
"2021-12-31";"Магаданская область";83797
"2021-12-31";"Москва";255077
"2021-12-31";"Московская область";126908
"2021-12-31";"Мурманская область";60977
"2021-12-31";"Ненецкий автономный округ";69838
"2021-12-31";"Нижегородская область";72999
"2021-12-31";"Новгородская область";54090
"2021-12-31";"Новосибирская область";81125
"2021-12-31";"Омская область";64265
"2021-12-31";"Оренбургская область";48821
"2021-12-31";"Орловская область";56440
"2021-12-31";"Пензенская область";60443
"2021-12-31";"Пермский край";59899
"2021-12-31";"Приморский край";110751
"2021-12-31";"Псковская область";54153
"2021-12-31";"Республика Адыгея";62823
"2021-12-31";"Республика Алтай";85319
"2021-12-31";"Республика Башкортостан";63329
"2021-12-31";"Республика Бурятия";77525
"2021-12-31";"Республика Дагестан";58467
"2021-12-31";"Республика Ингушетия";38289
"2021-12-31";"Республика Калмыкия";53378
"2021-12-31";"Республика Карелия";68714
"2021-12-31";"Республика Коми";61564
"2021-12-31";"Республика Марий Эл";49419
"2021-12-31";"Республика Мордовия";51080
"2021-12-31";"Республика Саха (Якутия)";91540
"2021-12-31";"Республика Северная Осетия — Алания";49489
"2021-12-31";"Республика Татарстан";79703
"2021-12-31";"Республика Тыва";98363
"2021-12-31";"Республика Хакасия";59609
"2021-12-31";"Россия";83340
"2021-12-31";"Ростовская область";60940
"2021-12-31";"Рязанская область";57403
"2021-12-31";"Самарская область";62161
"2021-12-31";"Санкт-Петербург";156845
"2021-12-31";"Саратовская область";48630
"2021-12-31";"Сахалинская область";149386
"2021-12-31";"Свердловская область";69710
"2021-12-31";"Смоленская область";48183
"2021-12-31";"Ставропольский край";59681
"2021-12-31";"Тамбовская область";54751
"2021-12-31";"Тверская область";61797
"2021-12-31";"Томская область";71489
"2021-12-31";"Тульская область";63310
"2021-12-31";"Тюменская область";77754
"2021-12-31";"Удмуртская Республика";58036
"2021-12-31";"Ульяновская область";51938
"2021-12-31";"Хабаровский край";82616
"2021-12-31";"Ханты-Мансийский автономный округ — Югра";81386
"2021-12-31";"Челябинская область";46635
"2021-12-31";"Чеченская Республика";51050
"2021-12-31";"Чувашская Республика";54617
"2021-12-31";"Чукотский автономный округ";117459
"2021-12-31";"Ямало-Ненецкий автономный округ";91032
"2021-12-31";"Ярославская область";55114
"2021-11-30";"Алтайский край";56678
"2021-11-30";"Амурская область";92805
"2021-11-30";"Архангельская область";67880
"2021-11-30";"Астраханская область";51548
"2021-11-30";"Белгородская область";62828
"2021-11-30";"Брянская область";49118
"2021-11-30";"Владимирская область";52717
"2021-11-30";"Волгоградская область";51817
"2021-11-30";"Вологодская область";56285
"2021-11-30";"Воронежская область";61109
"2021-11-30";"Еврейская автономная область";52565
"2021-11-30";"Забайкальский край";72026
"2021-11-30";"Ивановская область";50242
"2021-11-30";"Иркутская область";72378
"2021-11-30";"Кабардино-Балкарская Республика";46472
"2021-11-30";"Калининградская область";83588
"2021-11-30";"Калужская область";68050
"2021-11-30";"Камчатский край";102138
"2021-11-30";"Карачаево-Черкесская Республика";56329
"2021-11-30";"Кемеровская область";53018
"2021-11-30";"Кировская область";51674
"2021-11-30";"Костромская область";58527
"2021-11-30";"Краснодарский край";105312
"2021-11-30";"Красноярский край";64503
"2021-11-30";"Курганская область";44789
"2021-11-30";"Курская область";58838
"2021-11-30";"Ленинградская область";105407
"2021-11-30";"Липецкая область";52803
"2021-11-30";"Магаданская область";81573
"2021-11-30";"Москва";251340
"2021-11-30";"Московская область";124321
"2021-11-30";"Мурманская область";59937
"2021-11-30";"Ненецкий автономный округ";68690
"2021-11-30";"Нижегородская область";71499
"2021-11-30";"Новгородская область";53046
"2021-11-30";"Новосибирская область";79313
"2021-11-30";"Омская область";63094
"2021-11-30";"Оренбургская область";47965
"2021-11-30";"Орловская область";55014
"2021-11-30";"Пензенская область";59270
"2021-11-30";"Пермский край";59402
"2021-11-30";"Приморский край";109604
"2021-11-30";"Псковская область";52466
"2021-11-30";"Республика Адыгея";61583
"2021-11-30";"Республика Алтай";84728
"2021-11-30";"Республика Башкортостан";62135
"2021-11-30";"Республика Бурятия";75343
"2021-11-30";"Республика Дагестан";57140
"2021-11-30";"Республика Ингушетия";36645
"2021-11-30";"Республика Калмыкия";52065
"2021-11-30";"Республика Карелия";66787
"2021-11-30";"Республика Коми";60747
"2021-11-30";"Республика Марий Эл";48180
"2021-11-30";"Республика Мордовия";50583
"2021-11-30";"Республика Саха (Якутия)";91929
"2021-11-30";"Республика Северная Осетия — Алания";48309
"2021-11-30";"Республика Татарстан";78125
"2021-11-30";"Республика Тыва";96847
"2021-11-30";"Республика Хакасия";58249
"2021-11-30";"Россия";81701
"2021-11-30";"Ростовская область";59495
"2021-11-30";"Рязанская область";56461
"2021-11-30";"Самарская область";60647
"2021-11-30";"Санкт-Петербург";153555
"2021-11-30";"Саратовская область";47615
"2021-11-30";"Сахалинская область";149867
"2021-11-30";"Свердловская область";68848
"2021-11-30";"Смоленская область";47724
"2021-11-30";"Ставропольский край";57756
"2021-11-30";"Тамбовская область";53422
"2021-11-30";"Тверская область";60444
"2021-11-30";"Томская область";70674
"2021-11-30";"Тульская область";63575
"2021-11-30";"Тюменская область";76659
"2021-11-30";"Удмуртская Республика";57413
"2021-11-30";"Ульяновская область";50401
"2021-11-30";"Хабаровский край";82004
"2021-11-30";"Ханты-Мансийский автономный округ — Югра";80244
"2021-11-30";"Челябинская область";45817
"2021-11-30";"Чеченская Республика";48943
"2021-11-30";"Чувашская Республика";53020
"2021-11-30";"Чукотский автономный округ";121587
"2021-11-30";"Ямало-Ненецкий автономный округ";89653
"2021-11-30";"Ярославская область";54249
"2021-10-31";"Алтайский край";55338
"2021-10-31";"Амурская область";91925
"2021-10-31";"Архангельская область";66471
"2021-10-31";"Астраханская область";51079
"2021-10-31";"Белгородская область";61223
"2021-10-31";"Брянская область";48564
"2021-10-31";"Владимирская область";51169
"2021-10-31";"Волгоградская область";50864
"2021-10-31";"Вологодская область";55039
"2021-10-31";"Воронежская область";60243
"2021-10-31";"Еврейская автономная область";51535
"2021-10-31";"Забайкальский край";70815
"2021-10-31";"Ивановская область";49277
"2021-10-31";"Иркутская область";71234
"2021-10-31";"Кабардино-Балкарская Республика";45770
"2021-10-31";"Калининградская область";82296
"2021-10-31";"Калужская область";66853
"2021-10-31";"Камчатский край";99716
"2021-10-31";"Карачаево-Черкесская Республика";54488
"2021-10-31";"Кемеровская область";52313
"2021-10-31";"Кировская область";50685
"2021-10-31";"Костромская область";57244
"2021-10-31";"Краснодарский край";103968
"2021-10-31";"Красноярский край";63168
"2021-10-31";"Курганская область";43750
"2021-10-31";"Курская область";57548
"2021-10-31";"Ленинградская область";103830
"2021-10-31";"Липецкая область";52025
"2021-10-31";"Магаданская область";79163
"2021-10-31";"Москва";248562
"2021-10-31";"Московская область";121589
"2021-10-31";"Мурманская область";58629
"2021-10-31";"Ненецкий автономный округ";68035
"2021-10-31";"Нижегородская область";70200
"2021-10-31";"Новгородская область";51644
"2021-10-31";"Новосибирская область";77680
"2021-10-31";"Омская область";61559
"2021-10-31";"Оренбургская область";47445
"2021-10-31";"Орловская область";53635
"2021-10-31";"Пензенская область";57812
"2021-10-31";"Пермский край";58792
"2021-10-31";"Приморский край";108293
"2021-10-31";"Псковская область";51801
"2021-10-31";"Республика Адыгея";60240
"2021-10-31";"Республика Алтай";82976
"2021-10-31";"Республика Башкортостан";61435
"2021-10-31";"Республика Бурятия";73344
"2021-10-31";"Республика Дагестан";56026
"2021-10-31";"Республика Ингушетия";35972
"2021-10-31";"Республика Калмыкия";51597
"2021-10-31";"Республика Карелия";65263
"2021-10-31";"Республика Коми";59980
"2021-10-31";"Республика Марий Эл";47132
"2021-10-31";"Республика Мордовия";49845
"2021-10-31";"Республика Саха (Якутия)";92507
"2021-10-31";"Республика Северная Осетия — Алания";47303
"2021-10-31";"Республика Татарстан";76635
"2021-10-31";"Республика Тыва";96791
"2021-10-31";"Республика Хакасия";57627
"2021-10-31";"Россия";80296
"2021-10-31";"Ростовская область";58168
"2021-10-31";"Рязанская область";55390
"2021-10-31";"Самарская область";59177
"2021-10-31";"Санкт-Петербург";150372
"2021-10-31";"Саратовская область";46679
"2021-10-31";"Сахалинская область";149636
"2021-10-31";"Свердловская область";67695
"2021-10-31";"Смоленская область";46815
"2021-10-31";"Ставропольский край";56292
"2021-10-31";"Тамбовская область";52593
"2021-10-31";"Тверская область";59320
"2021-10-31";"Томская область";69383
"2021-10-31";"Тульская область";62897
"2021-10-31";"Тюменская область";75330
"2021-10-31";"Удмуртская Республика";56830
"2021-10-31";"Ульяновская область";49321
"2021-10-31";"Хабаровский край";81325
"2021-10-31";"Ханты-Мансийский автономный округ — Югра";79097
"2021-10-31";"Челябинская область";44967
"2021-10-31";"Чеченская Республика";48810
"2021-10-31";"Чувашская Республика";51917
"2021-10-31";"Чукотский автономный округ";120103
"2021-10-31";"Ямало-Ненецкий автономный округ";89281
"2021-10-31";"Ярославская область";53195
"2021-09-30";"Алтайский край";54727
"2021-09-30";"Амурская область";91963
"2021-09-30";"Архангельская область";65409
"2021-09-30";"Астраханская область";50119
"2021-09-30";"Белгородская область";59981
"2021-09-30";"Брянская область";48005
"2021-09-30";"Владимирская область";49855
"2021-09-30";"Волгоградская область";50035
"2021-09-30";"Вологодская область";54160
"2021-09-30";"Воронежская область";59036
"2021-09-30";"Еврейская автономная область";51593
"2021-09-30";"Забайкальский край";69378
"2021-09-30";"Ивановская область";48483
"2021-09-30";"Иркутская область";70461
"2021-09-30";"Кабардино-Балкарская Республика";45111
"2021-09-30";"Калининградская область";80893
"2021-09-30";"Калужская область";65850
"2021-09-30";"Камчатский край";95886
"2021-09-30";"Карачаево-Черкесская Республика";53091
"2021-09-30";"Кемеровская область";51442
"2021-09-30";"Кировская область";50047
"2021-09-30";"Костромская область";56932
"2021-09-30";"Краснодарский край";102126
"2021-09-30";"Красноярский край";62385
"2021-09-30";"Курганская область";43294
"2021-09-30";"Курская область";56576
"2021-09-30";"Ленинградская область";102654
"2021-09-30";"Липецкая область";51362
"2021-09-30";"Магаданская область";76892
"2021-09-30";"Москва";243659
"2021-09-30";"Московская область";118769
"2021-09-30";"Мурманская область";57895
"2021-09-30";"Ненецкий автономный округ";66791
"2021-09-30";"Нижегородская область";69241
"2021-09-30";"Новгородская область";50276
"2021-09-30";"Новосибирская область";76517
"2021-09-30";"Омская область";60324
"2021-09-30";"Оренбургская область";47163
"2021-09-30";"Орловская область";52266
"2021-09-30";"Пензенская область";56888
"2021-09-30";"Пермский край";58189
"2021-09-30";"Приморский край";106715
"2021-09-30";"Псковская область";51159
"2021-09-30";"Республика Адыгея";57254
"2021-09-30";"Республика Алтай";81526
"2021-09-30";"Республика Башкортостан";60532
"2021-09-30";"Республика Бурятия";72035
"2021-09-30";"Республика Дагестан";55042
"2021-09-30";"Республика Ингушетия";35496
"2021-09-30";"Республика Калмыкия";50713
"2021-09-30";"Республика Карелия";64274
"2021-09-30";"Республика Коми";59147
"2021-09-30";"Республика Марий Эл";46399
"2021-09-30";"Республика Мордовия";49073
"2021-09-30";"Республика Саха (Якутия)";91410
"2021-09-30";"Республика Северная Осетия — Алания";46244
"2021-09-30";"Республика Татарстан";75226
"2021-09-30";"Республика Тыва";96074
"2021-09-30";"Республика Хакасия";57046
"2021-09-30";"Россия";78993
"2021-09-30";"Ростовская область";56679
"2021-09-30";"Рязанская область";54180
"2021-09-30";"Самарская область";58175
"2021-09-30";"Санкт-Петербург";147795
"2021-09-30";"Саратовская область";45738
"2021-09-30";"Сахалинская область";148957
"2021-09-30";"Свердловская область";66612
"2021-09-30";"Смоленская область";46134
"2021-09-30";"Ставропольский край";54921
"2021-09-30";"Тамбовская область";51861
"2021-09-30";"Тверская область";58480
"2021-09-30";"Томская область";68074
"2021-09-30";"Тульская область";62593
"2021-09-30";"Тюменская область";74004
"2021-09-30";"Удмуртская Республика";56309
"2021-09-30";"Ульяновская область";48795
"2021-09-30";"Хабаровский край";80065
"2021-09-30";"Ханты-Мансийский автономный округ — Югра";78511
"2021-09-30";"Челябинская область";44260
"2021-09-30";"Чеченская Республика";47792
"2021-09-30";"Чувашская Республика";50890
"2021-09-30";"Чукотский автономный округ";119498
"2021-09-30";"Ямало-Ненецкий автономный округ";87720
"2021-09-30";"Ярославская область";52907
"2021-08-31";"Алтайский край";54197
"2021-08-31";"Амурская область";92480
"2021-08-31";"Архангельская область";64667
"2021-08-31";"Астраханская область";49143
"2021-08-31";"Белгородская область";59251
"2021-08-31";"Брянская область";46974
"2021-08-31";"Владимирская область";48765
"2021-08-31";"Волгоградская область";49353
"2021-08-31";"Вологодская область";53519
"2021-08-31";"Воронежская область";57983
"2021-08-31";"Еврейская автономная область";50263
"2021-08-31";"Забайкальский край";68900
"2021-08-31";"Ивановская область";47679
"2021-08-31";"Иркутская область";69291
"2021-08-31";"Кабардино-Балкарская Республика";45343
"2021-08-31";"Калининградская область";79387
"2021-08-31";"Калужская область";64582
"2021-08-31";"Камчатский край";93666
"2021-08-31";"Карачаево-Черкесская Республика";51709
"2021-08-31";"Кемеровская область";50624
"2021-08-31";"Кировская область";49268
"2021-08-31";"Костромская область";55644
"2021-08-31";"Краснодарский край";99156
"2021-08-31";"Красноярский край";61740
"2021-08-31";"Курганская область";42765
"2021-08-31";"Курская область";55869
"2021-08-31";"Ленинградская область";101112
"2021-08-31";"Липецкая область";51011
"2021-08-31";"Магаданская область";74628
"2021-08-31";"Москва";240438
"2021-08-31";"Московская область";116368
"2021-08-31";"Мурманская область";57166
"2021-08-31";"Ненецкий автономный округ";64885
"2021-08-31";"Нижегородская область";67762
"2021-08-31";"Новгородская область";49132
"2021-08-31";"Новосибирская область";75139
"2021-08-31";"Омская область";59083
"2021-08-31";"Оренбургская область";47075
"2021-08-31";"Орловская область";51705
"2021-08-31";"Пензенская область";56290
"2021-08-31";"Пермский край";57483
"2021-08-31";"Приморский край";106127
"2021-08-31";"Псковская область";50803
"2021-08-31";"Республика Адыгея";55024
"2021-08-31";"Республика Алтай";80416
"2021-08-31";"Республика Башкортостан";60006
"2021-08-31";"Республика Бурятия";70927
"2021-08-31";"Республика Дагестан";54552
"2021-08-31";"Республика Ингушетия";35115
"2021-08-31";"Республика Калмыкия";49716
"2021-08-31";"Республика Карелия";63063
"2021-08-31";"Республика Коми";58422
"2021-08-31";"Республика Марий Эл";45769
"2021-08-31";"Республика Мордовия";48493
"2021-08-31";"Республика Саха (Якутия)";90539
"2021-08-31";"Республика Северная Осетия — Алания";45604
"2021-08-31";"Республика Татарстан";73478
"2021-08-31";"Республика Тыва";95995
"2021-08-31";"Республика Хакасия";56073
"2021-08-31";"Россия";78055
"2021-08-31";"Ростовская область";55752
"2021-08-31";"Рязанская область";53601
"2021-08-31";"Самарская область";57387
"2021-08-31";"Санкт-Петербург";144648
"2021-08-31";"Саратовская область";44879
"2021-08-31";"Сахалинская область";143573
"2021-08-31";"Свердловская область";65777
"2021-08-31";"Смоленская область";45611
"2021-08-31";"Ставропольский край";53608
"2021-08-31";"Тамбовская область";50719
"2021-08-31";"Тверская область";57533
"2021-08-31";"Томская область";66876
"2021-08-31";"Тульская область";62028
"2021-08-31";"Тюменская область";72938
"2021-08-31";"Удмуртская Республика";55531
"2021-08-31";"Ульяновская область";47811
"2021-08-31";"Хабаровский край";78880
"2021-08-31";"Ханты-Мансийский автономный округ — Югра";78043
"2021-08-31";"Челябинская область";43807
"2021-08-31";"Чеченская Республика";46488
"2021-08-31";"Чувашская Республика";50305
"2021-08-31";"Чукотский автономный округ";116277
"2021-08-31";"Ямало-Ненецкий автономный округ";86681
"2021-08-31";"Ярославская область";52140
"2021-07-31";"Алтайский край";53878
"2021-07-31";"Амурская область";91781
"2021-07-31";"Архангельская область";64375
"2021-07-31";"Астраханская область";48495
"2021-07-31";"Белгородская область";58198
"2021-07-31";"Брянская область";46313
"2021-07-31";"Владимирская область";48202
"2021-07-31";"Волгоградская область";48649
"2021-07-31";"Вологодская область";52795
"2021-07-31";"Воронежская область";57607
"2021-07-31";"Еврейская автономная область";49768
"2021-07-31";"Забайкальский край";68027
"2021-07-31";"Ивановская область";47494
"2021-07-31";"Иркутская область";68065
"2021-07-31";"Кабардино-Балкарская Республика";44414
"2021-07-31";"Калининградская область";76805
"2021-07-31";"Калужская область";63181
"2021-07-31";"Камчатский край";91088
"2021-07-31";"Карачаево-Черкесская Республика";50891
"2021-07-31";"Кемеровская область";49962
"2021-07-31";"Кировская область";48632
"2021-07-31";"Костромская область";54792
"2021-07-31";"Краснодарский край";94598
"2021-07-31";"Красноярский край";60918
"2021-07-31";"Курганская область";42453
"2021-07-31";"Курская область";54683
"2021-07-31";"Ленинградская область";100086
"2021-07-31";"Липецкая область";50100
"2021-07-31";"Магаданская область";72081
"2021-07-31";"Москва";237111
"2021-07-31";"Московская область";114402
"2021-07-31";"Мурманская область";56338
"2021-07-31";"Ненецкий автономный округ";62827
"2021-07-31";"Нижегородская область";66482
"2021-07-31";"Новгородская область";47678
"2021-07-31";"Новосибирская область";73886
"2021-07-31";"Омская область";57889
"2021-07-31";"Оренбургская область";46814
"2021-07-31";"Орловская область";51607
"2021-07-31";"Пензенская область";55491
"2021-07-31";"Пермский край";56538
"2021-07-31";"Приморский край";104742
"2021-07-31";"Псковская область";49719
"2021-07-31";"Республика Адыгея";53413
"2021-07-31";"Республика Алтай";75919
"2021-07-31";"Республика Башкортостан";59517
"2021-07-31";"Республика Бурятия";69892
"2021-07-31";"Республика Дагестан";53684
"2021-07-31";"Республика Ингушетия";35229
"2021-07-31";"Республика Калмыкия";48721
"2021-07-31";"Республика Карелия";63026
"2021-07-31";"Республика Коми";57569
"2021-07-31";"Республика Марий Эл";45326
"2021-07-31";"Республика Мордовия";47890
"2021-07-31";"Республика Саха (Якутия)";88616
"2021-07-31";"Республика Северная Осетия — Алания";44792
"2021-07-31";"Республика Татарстан";72080
"2021-07-31";"Республика Тыва";95325
"2021-07-31";"Республика Хакасия";54526
"2021-07-31";"Россия";77211
"2021-07-31";"Ростовская область";55139
"2021-07-31";"Рязанская область";52929
"2021-07-31";"Самарская область";56443
"2021-07-31";"Санкт-Петербург";141956
"2021-07-31";"Саратовская область";44320
"2021-07-31";"Сахалинская область";137721
"2021-07-31";"Свердловская область";65109
"2021-07-31";"Смоленская область";44724
"2021-07-31";"Ставропольский край";52408
"2021-07-31";"Тамбовская область";50187
"2021-07-31";"Тверская область";56513
"2021-07-31";"Томская область";65794
"2021-07-31";"Тульская область";61152
"2021-07-31";"Тюменская область";71383
"2021-07-31";"Удмуртская Республика";54865
"2021-07-31";"Ульяновская область";47274
"2021-07-31";"Хабаровский край";77673
"2021-07-31";"Ханты-Мансийский автономный округ — Югра";77708
"2021-07-31";"Челябинская область";43316
"2021-07-31";"Чеченская Республика";45682
"2021-07-31";"Чувашская Республика";50000
"2021-07-31";"Чукотский автономный округ";116228
"2021-07-31";"Ямало-Ненецкий автономный округ";85126
"2021-07-31";"Ярославская область";51514
"2021-06-30";"Алтайский край";53663
"2021-06-30";"Амурская область";90523
"2021-06-30";"Архангельская область";63888
"2021-06-30";"Астраханская область";47778
"2021-06-30";"Белгородская область";57942
"2021-06-30";"Брянская область";45523
"2021-06-30";"Владимирская область";47602
"2021-06-30";"Волгоградская область";48044
"2021-06-30";"Вологодская область";52134
"2021-06-30";"Воронежская область";57181
"2021-06-30";"Еврейская автономная область";48551
"2021-06-30";"Забайкальский край";66884
"2021-06-30";"Ивановская область";46716
"2021-06-30";"Иркутская область";67214
"2021-06-30";"Кабардино-Балкарская Республика";43928
"2021-06-30";"Калининградская область";74237
"2021-06-30";"Калужская область";61938
"2021-06-30";"Камчатский край";88787
"2021-06-30";"Карачаево-Черкесская Республика";50833
"2021-06-30";"Кемеровская область";49147
"2021-06-30";"Кировская область";48165
"2021-06-30";"Костромская область";53877
"2021-06-30";"Краснодарский край";89283
"2021-06-30";"Красноярский край";60486
"2021-06-30";"Курганская область";41862
"2021-06-30";"Курская область";53693
"2021-06-30";"Ленинградская область";98627
"2021-06-30";"Липецкая область";49335
"2021-06-30";"Магаданская область";70142
"2021-06-30";"Москва";230676
"2021-06-30";"Московская область";112422
"2021-06-30";"Мурманская область";55453
"2021-06-30";"Ненецкий автономный округ";62609
"2021-06-30";"Нижегородская область";65638
"2021-06-30";"Новгородская область";47307
"2021-06-30";"Новосибирская область";72846
"2021-06-30";"Омская область";56622
"2021-06-30";"Оренбургская область";46472
"2021-06-30";"Орловская область";51096
"2021-06-30";"Пензенская область";54283
"2021-06-30";"Пермский край";55824
"2021-06-30";"Приморский край";104252
"2021-06-30";"Псковская область";48801
"2021-06-30";"Республика Адыгея";52595
"2021-06-30";"Республика Алтай";70755
"2021-06-30";"Республика Башкортостан";59296
"2021-06-30";"Республика Бурятия";68200
"2021-06-30";"Республика Дагестан";52476
"2021-06-30";"Республика Ингушетия";35182
"2021-06-30";"Республика Калмыкия";47045
"2021-06-30";"Республика Карелия";62386
"2021-06-30";"Республика Коми";57345
"2021-06-30";"Республика Марий Эл";45338
"2021-06-30";"Республика Мордовия";47240
"2021-06-30";"Республика Саха (Якутия)";86298
"2021-06-30";"Республика Северная Осетия — Алания";44171
"2021-06-30";"Республика Татарстан";71086
"2021-06-30";"Республика Тыва";94411
"2021-06-30";"Республика Хакасия";53676
"2021-06-30";"Россия";76015
"2021-06-30";"Ростовская область";54818
"2021-06-30";"Рязанская область";52343
"2021-06-30";"Самарская область";55610
"2021-06-30";"Санкт-Петербург";138630
"2021-06-30";"Саратовская область";43884
"2021-06-30";"Сахалинская область";135727
"2021-06-30";"Свердловская область";64790
"2021-06-30";"Смоленская область";44486
"2021-06-30";"Ставропольский край";51787
"2021-06-30";"Тамбовская область";49719
"2021-06-30";"Тверская область";55340
"2021-06-30";"Томская область";64500
"2021-06-30";"Тульская область";60555
"2021-06-30";"Тюменская область";70083
"2021-06-30";"Удмуртская Республика";54413
"2021-06-30";"Ульяновская область";46538
"2021-06-30";"Хабаровский край";76254
"2021-06-30";"Ханты-Мансийский автономный округ — Югра";76965
"2021-06-30";"Челябинская область";43029
"2021-06-30";"Чеченская Республика";44075
"2021-06-30";"Чувашская Республика";49372
"2021-06-30";"Чукотский автономный округ";116889
"2021-06-30";"Ямало-Ненецкий автономный округ";83162
"2021-06-30";"Ярославская область";50689
"2021-05-31";"Алтайский край";53023
"2021-05-31";"Амурская область";88444
"2021-05-31";"Архангельская область";63331
"2021-05-31";"Астраханская область";47177
"2021-05-31";"Белгородская область";56567
"2021-05-31";"Брянская область";44101
"2021-05-31";"Владимирская область";46852
"2021-05-31";"Волгоградская область";47474
"2021-05-31";"Вологодская область";51499
"2021-05-31";"Воронежская область";56092
"2021-05-31";"Еврейская автономная область";46929
"2021-05-31";"Забайкальский край";65590
"2021-05-31";"Ивановская область";45909
"2021-05-31";"Иркутская область";66139
"2021-05-31";"Кабардино-Балкарская Республика";42752
"2021-05-31";"Калининградская область";71302
"2021-05-31";"Калужская область";60676
"2021-05-31";"Камчатский край";86307
"2021-05-31";"Карачаево-Черкесская Республика";49432
"2021-05-31";"Кемеровская область";48519
"2021-05-31";"Кировская область";47667
"2021-05-31";"Костромская область";52910
"2021-05-31";"Краснодарский край";83967
"2021-05-31";"Красноярский край";60028
"2021-05-31";"Курганская область";41476
"2021-05-31";"Курская область";52856
"2021-05-31";"Ленинградская область";96670
