"date";"category";"value"
"2020-11-30";"Тюменская область";72054
"2020-11-30";"Удмуртская Республика";60362
"2020-11-30";"Ульяновская область";48347
"2020-11-30";"Хабаровский край";92440
"2020-11-30";"Ханты-Мансийский автономный округ — Югра";84459
"2020-11-30";"Челябинская область";47181
"2020-11-30";"Чувашская Республика";48249
"2020-11-30";"Ямало-Ненецкий автономный округ";104187
"2020-11-30";"Ярославская область";55333
"2020-10-31";"Алтайский край";50160
"2020-10-31";"Амурская область";83099
"2020-10-31";"Архангельская область";69060
"2020-10-31";"Астраханская область";64272
"2020-10-31";"Белгородская область";59239
"2020-10-31";"Брянская область";42642
"2020-10-31";"Владимирская область";43034
"2020-10-31";"Волгоградская область";52100
"2020-10-31";"Вологодская область";48983
"2020-10-31";"Воронежская область";50981
"2020-10-31";"Забайкальский край";73828
"2020-10-31";"Ивановская область";43324
"2020-10-31";"Иркутская область";66903
"2020-10-31";"Кабардино-Балкарская Республика";39264
"2020-10-31";"Калининградская область";61157
"2020-10-31";"Калужская область";58271
"2020-10-31";"Кемеровская область";51030
"2020-10-31";"Кировская область";52611
"2020-10-31";"Костромская область";53948
"2020-10-31";"Краснодарский край";63626
"2020-10-31";"Красноярский край";65451
"2020-10-31";"Курганская область";45087
"2020-10-31";"Курская область";51456
"2020-10-31";"Ленинградская область";93652
"2020-10-31";"Липецкая область";46886
"2020-10-31";"Москва";189134
"2020-10-31";"Московская область";105346
"2020-10-31";"Нижегородская область";74803
"2020-10-31";"Новгородская область";46759
"2020-10-31";"Новосибирская область";72341
"2020-10-31";"Омская область";55213
"2020-10-31";"Оренбургская область";42101
"2020-10-31";"Орловская область";47470
"2020-10-31";"Пензенская область";54666
"2020-10-31";"Пермский край";65180
"2020-10-31";"Приморский край";107997
"2020-10-31";"Псковская область";39744
"2020-10-31";"Республика Адыгея";41762
"2020-10-31";"Республика Алтай";45901
"2020-10-31";"Республика Башкортостан";65206
"2020-10-31";"Республика Бурятия";58158
"2020-10-31";"Республика Дагестан";56132
"2020-10-31";"Республика Калмыкия";39603
"2020-10-31";"Республика Карелия";60189
"2020-10-31";"Республика Коми";53234
"2020-10-31";"Республика Марий Эл";42465
"2020-10-31";"Республика Мордовия";52020
"2020-10-31";"Республика Саха (Якутия)";122567
"2020-10-31";"Республика Северная Осетия — Алания";38229
"2020-10-31";"Республика Татарстан";76752
"2020-10-31";"Республика Хакасия";55497
"2020-10-31";"Россия";82017
"2020-10-31";"Ростовская область";56209
"2020-10-31";"Рязанская область";52477
"2020-10-31";"Самарская область";55161
"2020-10-31";"Санкт-Петербург";125022
"2020-10-31";"Саратовская область";38855
"2020-10-31";"Сахалинская область";125726
"2020-10-31";"Свердловская область";74667
"2020-10-31";"Смоленская область";44041
"2020-10-31";"Ставропольский край";46830
"2020-10-31";"Тамбовская область";45116
"2020-10-31";"Тверская область";54220
"2020-10-31";"Томская область";82564
"2020-10-31";"Тульская область";62912
"2020-10-31";"Тюменская область";70989
"2020-10-31";"Удмуртская Республика";59481
"2020-10-31";"Ульяновская область";47447
"2020-10-31";"Хабаровский край";91058
"2020-10-31";"Ханты-Мансийский автономный округ — Югра";84108
"2020-10-31";"Челябинская область";46371
"2020-10-31";"Чувашская Республика";46966
"2020-10-31";"Ямало-Ненецкий автономный округ";104387
"2020-10-31";"Ярославская область";54753
"2020-09-30";"Алтайский край";49891
"2020-09-30";"Амурская область";80386
"2020-09-30";"Архангельская область";68902
"2020-09-30";"Астраханская область";62447
"2020-09-30";"Белгородская область";58257
"2020-09-30";"Брянская область";41364
"2020-09-30";"Владимирская область";42239
"2020-09-30";"Волгоградская область";51018
"2020-09-30";"Вологодская область";48308
"2020-09-30";"Воронежская область";49795
"2020-09-30";"Забайкальский край";73380
"2020-09-30";"Ивановская область";42938
"2020-09-30";"Иркутская область";66552
"2020-09-30";"Кабардино-Балкарская Республика";39571
"2020-09-30";"Калининградская область";58747
"2020-09-30";"Калужская область";57034
"2020-09-30";"Кемеровская область";50522
"2020-09-30";"Кировская область";50924
"2020-09-30";"Костромская область";52555
"2020-09-30";"Краснодарский край";62235
"2020-09-30";"Красноярский край";64810
"2020-09-30";"Курганская область";44718
"2020-09-30";"Курская область";49868
"2020-09-30";"Ленинградская область";91682
"2020-09-30";"Липецкая область";45935
"2020-09-30";"Москва";182896
"2020-09-30";"Московская область";102388
"2020-09-30";"Нижегородская область";72975
"2020-09-30";"Новгородская область";46506
"2020-09-30";"Новосибирская область";71179
"2020-09-30";"Омская область";54380
"2020-09-30";"Оренбургская область";41568
"2020-09-30";"Орловская область";46582
"2020-09-30";"Пензенская область";53454
"2020-09-30";"Пермский край";64150
"2020-09-30";"Приморский край";105814
"2020-09-30";"Псковская область";39754
"2020-09-30";"Республика Адыгея";40820
"2020-09-30";"Республика Алтай";44730
"2020-09-30";"Республика Башкортостан";64654
"2020-09-30";"Республика Бурятия";58785
"2020-09-30";"Республика Дагестан";57863
"2020-09-30";"Республика Калмыкия";39957
"2020-09-30";"Республика Карелия";60002
"2020-09-30";"Республика Коми";52386
"2020-09-30";"Республика Марий Эл";41623
"2020-09-30";"Республика Мордовия";51487
"2020-09-30";"Республика Саха (Якутия)";121760
"2020-09-30";"Республика Северная Осетия — Алания";37776
"2020-09-30";"Республика Татарстан";75161
"2020-09-30";"Республика Хакасия";54576
"2020-09-30";"Россия";80443
"2020-09-30";"Ростовская область";55336
"2020-09-30";"Рязанская область";51804
"2020-09-30";"Самарская область";55330
"2020-09-30";"Санкт-Петербург";121545
"2020-09-30";"Саратовская область";38705
"2020-09-30";"Сахалинская область";124652
"2020-09-30";"Свердловская область";73052
"2020-09-30";"Смоленская область";43817
"2020-09-30";"Ставропольский край";46266
"2020-09-30";"Тамбовская область";44767
"2020-09-30";"Тверская область";53453
"2020-09-30";"Томская область";80588
"2020-09-30";"Тульская область";61624
"2020-09-30";"Тюменская область";69923
"2020-09-30";"Удмуртская Республика";58667
"2020-09-30";"Ульяновская область";46348
"2020-09-30";"Хабаровский край";89466
"2020-09-30";"Ханты-Мансийский автономный округ — Югра";83626
"2020-09-30";"Челябинская область";45475
"2020-09-30";"Чувашская Республика";46222
"2020-09-30";"Ямало-Ненецкий автономный округ";103439
"2020-09-30";"Ярославская область";54016
"2020-08-31";"Алтайский край";49561
"2020-08-31";"Амурская область";78425
"2020-08-31";"Архангельская область";68538
"2020-08-31";"Астраханская область";61459
"2020-08-31";"Белгородская область";57785
"2020-08-31";"Брянская область";40521
"2020-08-31";"Владимирская область";41431
"2020-08-31";"Волгоградская область";50221
"2020-08-31";"Вологодская область";47829
"2020-08-31";"Воронежская область";49541
"2020-08-31";"Забайкальский край";72693
"2020-08-31";"Ивановская область";42315
"2020-08-31";"Иркутская область";65797
"2020-08-31";"Кабардино-Балкарская Республика";38952
"2020-08-31";"Калининградская область";56389
"2020-08-31";"Калужская область";55482
"2020-08-31";"Кемеровская область";50227
"2020-08-31";"Кировская область";49898
"2020-08-31";"Костромская область";51817
"2020-08-31";"Краснодарский край";61447
"2020-08-31";"Красноярский край";64413
"2020-08-31";"Курганская область";44278
"2020-08-31";"Курская область";48416
"2020-08-31";"Ленинградская область";89839
"2020-08-31";"Липецкая область";45161
"2020-08-31";"Москва";177096
"2020-08-31";"Московская область";100452
"2020-08-31";"Нижегородская область";71507
"2020-08-31";"Новгородская область";46793
"2020-08-31";"Новосибирская область";69643
"2020-08-31";"Омская область";54275
"2020-08-31";"Оренбургская область";41137
"2020-08-31";"Орловская область";45552
"2020-08-31";"Пензенская область";53156
"2020-08-31";"Пермский край";63352
"2020-08-31";"Приморский край";103697
"2020-08-31";"Псковская область";39847
"2020-08-31";"Республика Адыгея";38855
"2020-08-31";"Республика Алтай";44485
"2020-08-31";"Республика Башкортостан";64278
"2020-08-31";"Республика Бурятия";60049
"2020-08-31";"Республика Дагестан";57710
"2020-08-31";"Республика Калмыкия";40664
"2020-08-31";"Республика Карелия";59160
"2020-08-31";"Республика Коми";51569
"2020-08-31";"Республика Марий Эл";40751
"2020-08-31";"Республика Мордовия";49883
"2020-08-31";"Республика Саха (Якутия)";120213
"2020-08-31";"Республика Северная Осетия — Алания";37607
"2020-08-31";"Республика Татарстан";73467
"2020-08-31";"Республика Хакасия";53894
"2020-08-31";"Россия";79075
"2020-08-31";"Ростовская область";54608
"2020-08-31";"Рязанская область";51199
"2020-08-31";"Самарская область";55441
"2020-08-31";"Санкт-Петербург";118992
"2020-08-31";"Саратовская область";38141
"2020-08-31";"Сахалинская область";126651
"2020-08-31";"Свердловская область";71482
"2020-08-31";"Смоленская область";43829
"2020-08-31";"Ставропольский край";45614
"2020-08-31";"Тамбовская область";44240
"2020-08-31";"Тверская область";52763
"2020-08-31";"Томская область";77809
"2020-08-31";"Тульская область";60709
"2020-08-31";"Тюменская область";69025
"2020-08-31";"Удмуртская Республика";57928
"2020-08-31";"Ульяновская область";45606
"2020-08-31";"Хабаровский край";88535
"2020-08-31";"Ханты-Мансийский автономный округ — Югра";83646
"2020-08-31";"Челябинская область";44431
"2020-08-31";"Чувашская Республика";45284
"2020-08-31";"Ямало-Ненецкий автономный округ";103348
"2020-08-31";"Ярославская область";53409
"2020-07-31";"Алтайский край";49277
"2020-07-31";"Амурская область";75529
"2020-07-31";"Архангельская область";67830
"2020-07-31";"Астраханская область";59711
"2020-07-31";"Белгородская область";58149
"2020-07-31";"Брянская область";39723
"2020-07-31";"Владимирская область";41371
"2020-07-31";"Волгоградская область";49142
"2020-07-31";"Вологодская область";47274
"2020-07-31";"Воронежская область";49498
"2020-07-31";"Забайкальский край";72531
"2020-07-31";"Ивановская область";42680
"2020-07-31";"Иркутская область";64600
"2020-07-31";"Кабардино-Балкарская Республика";38689
"2020-07-31";"Калининградская область";54762
"2020-07-31";"Калужская область";55407
"2020-07-31";"Кемеровская область";49908
"2020-07-31";"Кировская область";49218
"2020-07-31";"Костромская область";51405
"2020-07-31";"Краснодарский край";60712
"2020-07-31";"Красноярский край";63449
"2020-07-31";"Курганская область";43475
"2020-07-31";"Курская область";46971
"2020-07-31";"Ленинградская область";88664
"2020-07-31";"Липецкая область";44818
"2020-07-31";"Москва";172983
"2020-07-31";"Московская область";99111
"2020-07-31";"Нижегородская область";69628
"2020-07-31";"Новгородская область";46826
"2020-07-31";"Новосибирская область";68834
"2020-07-31";"Омская область";54321
"2020-07-31";"Оренбургская область";41204
"2020-07-31";"Орловская область";45050
"2020-07-31";"Пензенская область";52791
"2020-07-31";"Пермский край";62895
"2020-07-31";"Приморский край";101930
"2020-07-31";"Псковская область";40045
"2020-07-31";"Республика Адыгея";36144
"2020-07-31";"Республика Алтай";44156
"2020-07-31";"Республика Башкортостан";63371
"2020-07-31";"Республика Бурятия";59633
"2020-07-31";"Республика Дагестан";55826
"2020-07-31";"Республика Калмыкия";41251
"2020-07-31";"Республика Карелия";58805
"2020-07-31";"Республика Коми";51557
"2020-07-31";"Республика Марий Эл";39769
"2020-07-31";"Республика Мордовия";46254
"2020-07-31";"Республика Саха (Якутия)";118364
"2020-07-31";"Республика Северная Осетия — Алания";37920
"2020-07-31";"Республика Татарстан";71714
"2020-07-31";"Республика Хакасия";53384
"2020-07-31";"Россия";77947
"2020-07-31";"Ростовская область";53951
"2020-07-31";"Рязанская область";50568
"2020-07-31";"Самарская область";54794
"2020-07-31";"Санкт-Петербург";117124
"2020-07-31";"Саратовская область";36919
"2020-07-31";"Сахалинская область";128322
"2020-07-31";"Свердловская область";70691
"2020-07-31";"Смоленская область";42892
"2020-07-31";"Ставропольский край";44810
"2020-07-31";"Тамбовская область";43493
"2020-07-31";"Тверская область";52252
"2020-07-31";"Томская область";73730
"2020-07-31";"Тульская область";59978
"2020-07-31";"Тюменская область";68252
"2020-07-31";"Удмуртская Республика";57485
"2020-07-31";"Ульяновская область";44833
"2020-07-31";"Хабаровский край";87051
"2020-07-31";"Ханты-Мансийский автономный округ — Югра";82750
"2020-07-31";"Челябинская область";43373
"2020-07-31";"Чувашская Республика";44453
"2020-07-31";"Ямало-Ненецкий автономный округ";102044
"2020-07-31";"Ярославская область";52969
"2020-06-30";"Алтайский край";49085
"2020-06-30";"Амурская область";73866
"2020-06-30";"Архангельская область";67050
"2020-06-30";"Астраханская область";60147
"2020-06-30";"Белгородская область";58122
"2020-06-30";"Брянская область";39023
"2020-06-30";"Владимирская область";40904
"2020-06-30";"Волгоградская область";47988
"2020-06-30";"Вологодская область";46587
"2020-06-30";"Воронежская область";49927
"2020-06-30";"Забайкальский край";71679
"2020-06-30";"Ивановская область";42643
"2020-06-30";"Иркутская область";63627
"2020-06-30";"Кабардино-Балкарская Республика";37805
"2020-06-30";"Калининградская область";53539
"2020-06-30";"Калужская область";55316
"2020-06-30";"Кемеровская область";49516
"2020-06-30";"Кировская область";48693
"2020-06-30";"Костромская область";50934
"2020-06-30";"Краснодарский край";59987
"2020-06-30";"Красноярский край";62140
"2020-06-30";"Курганская область";42748
"2020-06-30";"Курская область";46226
"2020-06-30";"Ленинградская область";87558
"2020-06-30";"Липецкая область";44809
"2020-06-30";"Москва";169732
"2020-06-30";"Московская область";98520
"2020-06-30";"Нижегородская область";67865
"2020-06-30";"Новгородская область";46797
"2020-06-30";"Новосибирская область";68145
"2020-06-30";"Омская область";53356
"2020-06-30";"Оренбургская область";40990
"2020-06-30";"Орловская область";44812
"2020-06-30";"Пензенская область";52261
"2020-06-30";"Пермский край";62175
"2020-06-30";"Приморский край";99747
"2020-06-30";"Псковская область";40527
"2020-06-30";"Республика Адыгея";34772
"2020-06-30";"Республика Алтай";43762
"2020-06-30";"Республика Башкортостан";62213
"2020-06-30";"Республика Бурятия";60440
"2020-06-30";"Республика Дагестан";49369
"2020-06-30";"Республика Калмыкия";40385
"2020-06-30";"Республика Карелия";58626
"2020-06-30";"Республика Коми";51381
"2020-06-30";"Республика Марий Эл";38889
"2020-06-30";"Республика Мордовия";43946
"2020-06-30";"Республика Саха (Якутия)";114670
"2020-06-30";"Республика Северная Осетия — Алания";37174
"2020-06-30";"Республика Татарстан";70047
"2020-06-30";"Республика Хакасия";52228
"2020-06-30";"Россия";77012
"2020-06-30";"Ростовская область";53194
"2020-06-30";"Рязанская область";50646
"2020-06-30";"Самарская область";54199
"2020-06-30";"Санкт-Петербург";115733
"2020-06-30";"Саратовская область";36712
"2020-06-30";"Сахалинская область";128168
"2020-06-30";"Свердловская область";70473
"2020-06-30";"Смоленская область";42435
"2020-06-30";"Ставропольский край";43709
"2020-06-30";"Тамбовская область";42798
"2020-06-30";"Тверская область";51882
"2020-06-30";"Томская область";69658
"2020-06-30";"Тульская область";59368
"2020-06-30";"Тюменская область";67574
"2020-06-30";"Удмуртская Республика";56800
"2020-06-30";"Ульяновская область";44394
"2020-06-30";"Хабаровский край";87037
"2020-06-30";"Ханты-Мансийский автономный округ — Югра";82079
"2020-06-30";"Челябинская область";42300
"2020-06-30";"Чувашская Республика";43822
"2020-06-30";"Ямало-Ненецкий автономный округ";102264
"2020-06-30";"Ярославская область";52347
"2020-05-31";"Алтайский край";48720
"2020-05-31";"Амурская область";73384
"2020-05-31";"Архангельская область";66737
"2020-05-31";"Астраханская область";61550
"2020-05-31";"Белгородская область";57163
"2020-05-31";"Брянская область";38651
"2020-05-31";"Владимирская область";40702
"2020-05-31";"Волгоградская область";47231
"2020-05-31";"Вологодская область";46410
"2020-05-31";"Воронежская область";50289
"2020-05-31";"Забайкальский край";70946
"2020-05-31";"Ивановская область";41598
"2020-05-31";"Иркутская область";63026
"2020-05-31";"Кабардино-Балкарская Республика";36633
"2020-05-31";"Калининградская область";52526
"2020-05-31";"Калужская область";55109
"2020-05-31";"Кемеровская область";48325
"2020-05-31";"Кировская область";47871
"2020-05-31";"Костромская область";50003
"2020-05-31";"Краснодарский край";58917
"2020-05-31";"Красноярский край";61243
"2020-05-31";"Курганская область";41909
"2020-05-31";"Курская область";45641
"2020-05-31";"Ленинградская область";86349
"2020-05-31";"Липецкая область";44711
"2020-05-31";"Москва";166640
"2020-05-31";"Московская область";97837
"2020-05-31";"Нижегородская область";66689
"2020-05-31";"Новгородская область";46497
"2020-05-31";"Новосибирская область";68123
"2020-05-31";"Омская область";54488
"2020-05-31";"Оренбургская область";40741
"2020-05-31";"Орловская область";44811
"2020-05-31";"Пензенская область";51461
"2020-05-31";"Пермский край";61699
"2020-05-31";"Приморский край";98874
"2020-05-31";"Псковская область";40843
"2020-05-31";"Республика Адыгея";33411
"2020-05-31";"Республика Алтай";43704
"2020-05-31";"Республика Башкортостан";61874
"2020-05-31";"Республика Бурятия";59404
"2020-05-31";"Республика Дагестан";47010
"2020-05-31";"Республика Калмыкия";38988
"2020-05-31";"Республика Карелия";58199
"2020-05-31";"Республика Коми";51742
"2020-05-31";"Республика Марий Эл";39043
"2020-05-31";"Республика Мордовия";45222
"2020-05-31";"Республика Саха (Якутия)";110630
"2020-05-31";"Республика Северная Осетия — Алания";36954
"2020-05-31";"Республика Татарстан";68925
"2020-05-31";"Республика Хакасия";51793
"2020-05-31";"Россия";76428
"2020-05-31";"Ростовская область";52592
"2020-05-31";"Рязанская область";50298
"2020-05-31";"Самарская область";53480
"2020-05-31";"Санкт-Петербург";114212
"2020-05-31";"Саратовская область";36553
"2020-05-31";"Сахалинская область";127232
"2020-05-31";"Свердловская область";70685
"2020-05-31";"Смоленская область";42134
"2020-05-31";"Ставропольский край";42689
"2020-05-31";"Тамбовская область";41667
"2020-05-31";"Тверская область";51283
"2020-05-31";"Томская область";66540
"2020-05-31";"Тульская область";59099
"2020-05-31";"Тюменская область";66512
"2020-05-31";"Удмуртская Республика";56350
"2020-05-31";"Ульяновская область";44393
"2020-05-31";"Хабаровский край";85954
"2020-05-31";"Ханты-Мансийский автономный округ — Югра";81030
"2020-05-31";"Челябинская область";41039
"2020-05-31";"Чувашская Республика";43486
"2020-05-31";"Ямало-Ненецкий автономный округ";99490
"2020-05-31";"Ярославская область";52231
"2020-04-30";"Алтайский край";48732
"2020-04-30";"Амурская область";72354
"2020-04-30";"Архангельская область";66006
"2020-04-30";"Астраханская область";61997
"2020-04-30";"Белгородская область";56852
"2020-04-30";"Брянская область";38400
"2020-04-30";"Владимирская область";40443
"2020-04-30";"Волгоградская область";46625
"2020-04-30";"Вологодская область";46311
"2020-04-30";"Воронежская область";50144
"2020-04-30";"Забайкальский край";69628
"2020-04-30";"Ивановская область";41900
"2020-04-30";"Иркутская область";61988
"2020-04-30";"Кабардино-Балкарская Республика";36533
"2020-04-30";"Калининградская область";52006
"2020-04-30";"Калужская область";54666
"2020-04-30";"Кемеровская область";47649
"2020-04-30";"Кировская область";47335
"2020-04-30";"Костромская область";49826
"2020-04-30";"Краснодарский край";57583
"2020-04-30";"Красноярский край";60339
"2020-04-30";"Курганская область";41975
"2020-04-30";"Курская область";44914
"2020-04-30";"Ленинградская область";85730
"2020-04-30";"Липецкая область";44169
"2020-04-30";"Москва";164028
"2020-04-30";"Московская область";96954
"2020-04-30";"Нижегородская область";65947
"2020-04-30";"Новгородская область";45882
"2020-04-30";"Новосибирская область";68212
"2020-04-30";"Омская область";53159
"2020-04-30";"Оренбургская область";40815
"2020-04-30";"Орловская область";44390
"2020-04-30";"Пензенская область";50393
"2020-04-30";"Пермский край";61186
"2020-04-30";"Приморский край";97595
"2020-04-30";"Псковская область";41048
"2020-04-30";"Республика Адыгея";33081
"2020-04-30";"Республика Алтай";43934
"2020-04-30";"Республика Башкортостан";61151
"2020-04-30";"Республика Бурятия";57656
"2020-04-30";"Республика Дагестан";46257
"2020-04-30";"Республика Калмыкия";38436
"2020-04-30";"Республика Карелия";58003
"2020-04-30";"Республика Коми";51842
"2020-04-30";"Республика Марий Эл";39315
"2020-04-30";"Республика Мордовия";47165
"2020-04-30";"Республика Саха (Якутия)";105626
"2020-04-30";"Республика Северная Осетия — Алания";36911
"2020-04-30";"Республика Татарстан";68056
"2020-04-30";"Республика Хакасия";49829
"2020-04-30";"Россия";75965
"2020-04-30";"Ростовская область";52300
"2020-04-30";"Рязанская область";49944
"2020-04-30";"Самарская область";52651
"2020-04-30";"Санкт-Петербург";112381
"2020-04-30";"Саратовская область";36572
"2020-04-30";"Сахалинская область";126098
"2020-04-30";"Свердловская область";71015
"2020-04-30";"Смоленская область";41858
"2020-04-30";"Ставропольский край";41922
"2020-04-30";"Тамбовская область";41294
"2020-04-30";"Тверская область";50962
"2020-04-30";"Томская область";63557
"2020-04-30";"Тульская область";59145
"2020-04-30";"Тюменская область";65480
"2020-04-30";"Удмуртская Республика";56193
"2020-04-30";"Ульяновская область";44127
"2020-04-30";"Хабаровский край";85975
"2020-04-30";"Ханты-Мансийский автономный округ — Югра";82193
"2020-04-30";"Челябинская область";40248
"2020-04-30";"Чувашская Республика";43411
"2020-04-30";"Ямало-Ненецкий автономный округ";95644
"2020-04-30";"Ярославская область";52749
"2020-03-31";"Алтайский край";48361
"2020-03-31";"Амурская область";71495
"2020-03-31";"Архангельская область";65223
"2020-03-31";"Астраханская область";62329
"2020-03-31";"Белгородская область";54388
"2020-03-31";"Брянская область";37944
"2020-03-31";"Владимирская область";40163
"2020-03-31";"Волгоградская область";46676
"2020-03-31";"Вологодская область";46061
"2020-03-31";"Воронежская область";49577
"2020-03-31";"Забайкальский край";67808
"2020-03-31";"Ивановская область";42067
"2020-03-31";"Иркутская область";61327
"2020-03-31";"Кабардино-Балкарская Республика";35957
"2020-03-31";"Калининградская область";51802
"2020-03-31";"Калужская область";53212
"2020-03-31";"Кемеровская область";47087
"2020-03-31";"Кировская область";46562
"2020-03-31";"Костромская область";47573
"2020-03-31";"Краснодарский край";56849
"2020-03-31";"Красноярский край";59125
"2020-03-31";"Курганская область";42583
"2020-03-31";"Курская область";44807
"2020-03-31";"Ленинградская область";85097
"2020-03-31";"Липецкая область";43579
"2020-03-31";"Москва";160278
"2020-03-31";"Московская область";95789
"2020-03-31";"Нижегородская область";66075
"2020-03-31";"Новгородская область";45418
"2020-03-31";"Новосибирская область";67086
"2020-03-31";"Омская область";49583
"2020-03-31";"Оренбургская область";40825
"2020-03-31";"Орловская область";44082
"2020-03-31";"Пензенская область";49845
"2020-03-31";"Пермский край";60630
"2020-03-31";"Приморский край";96081
"2020-03-31";"Псковская область";41002
"2020-03-31";"Республика Адыгея";33374
"2020-03-31";"Республика Алтай";43471
"2020-03-31";"Республика Башкортостан";60735
"2020-03-31";"Республика Бурятия";55855
"2020-03-31";"Республика Дагестан";46265
"2020-03-31";"Республика Калмыкия";36720
"2020-03-31";"Республика Карелия";57645
"2020-03-31";"Республика Коми";51576
"2020-03-31";"Республика Марий Эл";40203
"2020-03-31";"Республика Мордовия";48821
"2020-03-31";"Республика Саха (Якутия)";99109
"2020-03-31";"Республика Северная Осетия — Алания";37337
"2020-03-31";"Республика Татарстан";67575
"2020-03-31";"Республика Хакасия";48417
"2020-03-31";"Россия";74918
"2020-03-31";"Ростовская область";51886
"2020-03-31";"Рязанская область";48907
"2020-03-31";"Самарская область";52391
"2020-03-31";"Санкт-Петербург";110847
"2020-03-31";"Саратовская область";37121
"2020-03-31";"Сахалинская область";123772
"2020-03-31";"Свердловская область";70628
"2020-03-31";"Смоленская область";41355
"2020-03-31";"Ставропольский край";41564
"2020-03-31";"Тамбовская область";40895
"2020-03-31";"Тверская область";50576
"2020-03-31";"Томская область";60997
"2020-03-31";"Тульская область";58818
"2020-03-31";"Тюменская область";64434
"2020-03-31";"Удмуртская Республика";56278
"2020-03-31";"Ульяновская область";44101
"2020-03-31";"Хабаровский край";84211
"2020-03-31";"Ханты-Мансийский автономный округ — Югра";83156
"2020-03-31";"Челябинская область";40265
"2020-03-31";"Чувашская Республика";43633
"2020-03-31";"Ямало-Ненецкий автономный округ";93576
"2020-03-31";"Ярославская область";52015
"2020-02-29";"Алтайский край";48182
"2020-02-29";"Амурская область";70380
"2020-02-29";"Архангельская область";64893
"2020-02-29";"Астраханская область";62442
"2020-02-29";"Белгородская область";52995
"2020-02-29";"Брянская область";38139
"2020-02-29";"Владимирская область";40290
"2020-02-29";"Волгоградская область";46542
"2020-02-29";"Вологодская область";46347
"2020-02-29";"Воронежская область";48515
"2020-02-29";"Забайкальский край";66460
"2020-02-29";"Ивановская область";42306
"2020-02-29";"Иркутская область";60146
"2020-02-29";"Кабардино-Балкарская Республика";35457
"2020-02-29";"Калининградская область";51655
"2020-02-29";"Калужская область";52872
"2020-02-29";"Кемеровская область";46654
"2020-02-29";"Кировская область";46282
"2020-02-29";"Костромская область";46726
"2020-02-29";"Краснодарский край";56276
"2020-02-29";"Красноярский край";58576
"2020-02-29";"Курганская область";42735
"2020-02-29";"Курская область";44299
"2020-02-29";"Ленинградская область";85114
"2020-02-29";"Липецкая область";42915
"2020-02-29";"Москва";156141
"2020-02-29";"Московская область";94511
"2020-02-29";"Нижегородская область";66533
"2020-02-29";"Новгородская область";45080
"2020-02-29";"Новосибирская область";66353
"2020-02-29";"Омская область";49102
"2020-02-29";"Оренбургская область";40898
"2020-02-29";"Орловская область";44192
"2020-02-29";"Пензенская область";49140
"2020-02-29";"Пермский край";60516
"2020-02-29";"Приморский край";94066
"2020-02-29";"Псковская область";40067
"2020-02-29";"Республика Адыгея";32627
"2020-02-29";"Республика Алтай";43345
"2020-02-29";"Республика Башкортостан";60028
"2020-02-29";"Республика Бурятия";52985
"2020-02-29";"Республика Дагестан";43528
"2020-02-29";"Республика Калмыкия";36332
"2020-02-29";"Республика Карелия";57401
"2020-02-29";"Республика Коми";51360
"2020-02-29";"Республика Марий Эл";40920
"2020-02-29";"Республика Мордовия";50123
"2020-02-29";"Республика Саха (Якутия)";95871
"2020-02-29";"Республика Северная Осетия — Алания";37672
"2020-02-29";"Республика Татарстан";67180
"2020-02-29";"Республика Хакасия";48648
"2020-02-29";"Россия";73941
"2020-02-29";"Ростовская область";52091
"2020-02-29";"Рязанская область";46970
"2020-02-29";"Самарская область";52235
"2020-02-29";"Санкт-Петербург";109254
"2020-02-29";"Саратовская область";37139
"2020-02-29";"Сахалинская область";122567
"2020-02-29";"Свердловская область";70496
"2020-02-29";"Смоленская область";41124
"2020-02-29";"Ставропольский край";41468
"2020-02-29";"Тамбовская область";40427
"2020-02-29";"Тверская область";50463
"2020-02-29";"Томская область";60566
"2020-02-29";"Тульская область";57670
"2020-02-29";"Тюменская область";63850
"2020-02-29";"Удмуртская Республика";56229
"2020-02-29";"Ульяновская область";44548
"2020-02-29";"Хабаровский край";79924
"2020-02-29";"Ханты-Мансийский автономный округ — Югра";82787
"2020-02-29";"Челябинская область";39901
"2020-02-29";"Чувашская Республика";43616
"2020-02-29";"Ямало-Ненецкий автономный округ";92252
"2020-02-29";"Ярославская область";52235
"2020-01-31";"Алтайский край";48334
"2020-01-31";"Амурская область";67788
"2020-01-31";"Архангельская область";63940
"2020-01-31";"Астраханская область";59776
"2020-01-31";"Белгородская область";52335
"2020-01-31";"Брянская область";38123
"2020-01-31";"Владимирская область";40021
"2020-01-31";"Волгоградская область";46721
"2020-01-31";"Вологодская область";46103
"2020-01-31";"Воронежская область";48090
"2020-01-31";"Забайкальский край";64721
"2020-01-31";"Ивановская область";43053
"2020-01-31";"Иркутская область";58511
"2020-01-31";"Кабардино-Балкарская Республика";34315
"2020-01-31";"Калининградская область";51262
"2020-01-31";"Калужская область";52747
"2020-01-31";"Кемеровская область";46512
"2020-01-31";"Кировская область";45763
"2020-01-31";"Костромская область";46873
"2020-01-31";"Краснодарский край";55822
"2020-01-31";"Красноярский край";58130
"2020-01-31";"Курганская область";42722
"2020-01-31";"Курская область";43419
"2020-01-31";"Ленинградская область";85363
"2020-01-31";"Липецкая область";42896
"2020-01-31";"Москва";153279
"2020-01-31";"Московская область";93027
"2020-01-31";"Нижегородская область";66484
"2020-01-31";"Новгородская область";45101
"2020-01-31";"Новосибирская область";65294
